"State","Condition","Measure Name","State Average"
"MP","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection",
"MP","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection",
"MP","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)",
"MS","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"MS","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"MS","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"MS","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","87"
"MS","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","86"
"MS","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","87"
"MS","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","85"
"MS","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","55"
"MS","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","65"
"MS","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","97"
"MS","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","83"
"MS","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","80"
"MS","Heart Failure","Heart Failure Patients Given Discharge Instructions","67"
"MS","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","87"
"MS","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","74"
"MS","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","75"
"MS","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","90"
"MS","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","97"
"MS","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","85"
"MS","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","83"
"MS","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","87"
"MS","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","86"
"MS","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","78"
"MS","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","81"
"MS","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","95"
"MS","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","85"
"MS","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","89"
"MS","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","81"
"MT","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"MT","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"MT","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"MT","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","83"
"MT","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","96"
"MT","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","88"
"MT","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","90"
"MT","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","20"
"MT","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","82"
"MT","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","88"
"MT","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","90"
"MT","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","78"
"MT","Heart Failure","Heart Failure Patients Given Discharge Instructions","53"
"MT","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","80"
"MT","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","78"
"MT","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","87"
"MT","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","94"
"MT","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","98"
"MT","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","84"
"MT","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","87"
"MT","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","85"
"MT","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","93"
"MT","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","91"
"MT","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","94"
"MT","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","98"
"MT","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","93"
"MT","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","97"
"MT","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","91"
"NC","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma","49"
"NC","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma","100"
"NC","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma","98"
"NC","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","91"
"NC","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","94"
"NC","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","95"
"NC","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","95"
"NC","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","36"
"NC","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","87"
"NC","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","98"
"NC","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","90"
"NC","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","94"
"NC","Heart Failure","Heart Failure Patients Given Discharge Instructions","79"
"NC","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","95"
"NC","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","86"
"NC","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","89"
"NC","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","93"
"NC","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"NC","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","94"
"NC","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","87"
"NC","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","93"
"NC","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","77"
"NC","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","87"
"NC","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","90"
"NC","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","97"
"NC","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","94"
"NC","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","96"
"NC","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","91"
"ND","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"ND","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"ND","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"ND","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","84"
"ND","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","93"
"ND","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","83"
"ND","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","86"
"ND","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","56"
"ND","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","88"
"ND","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","89"
"ND","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","89"
"ND","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","73"
"ND","Heart Failure","Heart Failure Patients Given Discharge Instructions","69"
"ND","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","76"
"ND","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","76"
"ND","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","85"
"ND","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","98"
"ND","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"ND","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","72"
"ND","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","86"
"ND","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","90"
"ND","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","87"
"ND","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","64"
"ND","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","68"
"ND","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","98"
"ND","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","89"
"ND","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","92"
"ND","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","94"
"NE","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"NE","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"NE","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"NE","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","88"
"NE","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","94"
"NE","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","91"
"NE","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","92"
"NE","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","29"
"NE","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","88"
"NE","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","88"
"NE","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","83"
"NE","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","75"
"NE","Heart Failure","Heart Failure Patients Given Discharge Instructions","62"
"NE","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","71"
"NE","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","78"
"NE","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","83"
"NE","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","95"
"NE","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"NE","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","71"
"NE","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","91"
"NE","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","87"
"NE","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","96"
"NE","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","87"
"NE","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","88"
"NE","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","94"
"NE","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","91"
"NE","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","95"
"NE","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","93"
"NH","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"NH","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"NH","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"NH","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","93"
"NH","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","98"
"NH","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","98"
"NH","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","100"
"NH","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","50"
"NH","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","83"
"NH","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","100"
"NH","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","93"
"NH","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","96"
"NH","Heart Failure","Heart Failure Patients Given Discharge Instructions","83"
"NH","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","95"
"NH","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","91"
"NH","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","93"
"NH","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","96"
"NH","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"NH","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","95"
"NH","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","94"
"NH","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","95"
"NH","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","92"
"NH","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","94"
"NH","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","95"
"NH","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","99"
"NH","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","95"
"NH","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","98"
"NH","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","96"
"NJ","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"NJ","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"NJ","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"NJ","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","95"
"NJ","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","98"
"NJ","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","97"
"NJ","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","98"
"NJ","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","46"
"NJ","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","75"
"NJ","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","99"
"NJ","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","94"
"NJ","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","98"
"NJ","Heart Failure","Heart Failure Patients Given Discharge Instructions","90"
"NJ","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","98"
"NJ","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","91"
"NJ","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","92"
"NJ","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","95"
"NJ","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"NJ","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","97"
"NJ","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","92"
"NJ","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","95"
"NJ","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","81"
"NJ","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","88"
"NJ","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","91"
"NJ","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","98"
"NJ","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","95"
"NJ","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","96"
"NJ","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","91"
"NM","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"NM","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"NM","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"NM","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","81"
"NM","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","91"
"NM","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","87"
"NM","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","92"
"NM","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","41"
"NM","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","69"
"NM","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","91"
"NM","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","86"
"NM","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","76"
"NM","Heart Failure","Heart Failure Patients Given Discharge Instructions","60"
"NM","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","84"
"NM","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","74"
"NM","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","78"
"NM","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","88"
"NM","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"NM","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","74"
"NM","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","82"
"NM","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","87"
"NM","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","93"
"NM","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","77"
"NM","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","81"
"NM","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","93"
"NM","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","80"
"NM","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","87"
"NM","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","89"
"NV","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"NV","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"NV","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"NV","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","87"
"NV","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","98"
"NV","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","93"
"NV","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","98"
"NV","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","77"
"NV","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","57"
"NV","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","99"
"NV","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","92"
"NV","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","96"
"NV","Heart Failure","Heart Failure Patients Given Discharge Instructions","75"
"NV","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","95"
"NV","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","87"
"NV","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","82"
"NV","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","92"
"NV","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"NV","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","94"
"NV","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","90"
"NV","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","88"
"NV","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","85"
"NV","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","81"
"NV","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","85"
"NV","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","93"
"NV","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","90"
"NV","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","96"
"NV","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","82"
"NY","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"NY","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"NY","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"NY","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","91"
"NY","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","97"
"NY","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","96"
"NY","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","96"
"NY","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","41"
"NY","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","81"
"NY","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","96"
"NY","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","92"
"NY","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","95"
"NY","Heart Failure","Heart Failure Patients Given Discharge Instructions","83"
"NY","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","95"
"NY","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","85"
"NY","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","87"
"NY","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","93"
"NY","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"NY","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","94"
"NY","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","89"
"NY","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","91"
"NY","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","79"
"NY","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","89"
