"State","Condition","Measure Name","Measure Code","Score"
"KY","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"LA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"ME","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","98"
"MD","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","96"
"MA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","98"
"MI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"MN","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","96"
"MS","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","98"
"MO","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"MT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","98"
"NE","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"NV","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"NH","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","98"
"NJ","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","98"
"NM","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","95"
"NY","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"NC","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","98"
"ND","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"OH","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","98"
"OK","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","98"
"OR","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","95"
"PA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","98"
"PR","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","78"
"RI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"SC","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","98"
"SD","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"TN","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","98"
"TX","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"UT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"VT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","98"
"VI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","79"
"VA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","98"
"WA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"WV","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","98"
"WI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"WY","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","95"
"AS","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","N/A"
"GU","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","100"
"MP","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","N/A"
"AL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"AK","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","97"
"AZ","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"AR","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","97"
"CA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","97"
"CO","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"CT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","97"
"DE","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","99"
"DC","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","95"
"FL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"GA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","97"
"HI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"ID","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","97"
"IL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","97"
"IN","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"IA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"KS","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"KY","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"LA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","97"
"ME","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"MD","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"MA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"MI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"MN","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"MS","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","97"
"MO","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"MT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"NE","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"NV","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"NH","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"NJ","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"NM","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"NY","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","97"
"NC","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"ND","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","97"
"OH","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"OK","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"OR","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"PA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"PR","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","94"
"RI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"SC","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"SD","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"TN","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"TX","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"UT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"VT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"VI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","94"
"VA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"WA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"WV","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","97"
"WI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"WY","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","97"
"AS","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","N/A"
"GU","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","100"
"MP","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","N/A"
"AL","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","96"
"AK","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","98"
"AZ","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","95"
"AR","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","95"
"CA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","94"
"CO","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","96"
"CT","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","96"
"DE","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","97"
"DC","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","93"
"FL","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","96"
"GA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","95"
"HI","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","92"
"ID","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","94"
"IL","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","96"
"IN","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","96"
"IA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","95"
"KS","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","95"
"KY","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","95"
"LA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","94"
"ME","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","98"
"MD","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","95"
"MA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","97"
"MI","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","96"
"MN","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","97"
"MS","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","95"
"MO","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","96"
"MT","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","97"
"NE","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","96"
"NV","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","95"
"NH","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","97"
"NJ","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","96"
"NM","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","95"
"NY","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","95"
"NC","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","97"
"ND","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","97"
"OH","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","96"
"OK","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","95"
"OR","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","96"
"PA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","96"
"PR","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","77"
"RI","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","96"
"SC","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","96"
"SD","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","96"
"TN","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","95"
"TX","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","95"
"UT","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","95"
"VT","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","97"
"VI","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","81"
"VA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","97"
"WA","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","97"
"WV","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","95"
"WI","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","96"
"WY","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","95"
"AS","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","N/A"
"GU","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","100"
"MP","Surgical Care Improvement Project Process of Care Measures","Surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)     ","SCIP_INF_3","N/A"
"AL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","96"
"AK","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","93"
"AZ","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","93"
"AR","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","94"
"CA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","94"
"CO","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","94"
"CT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","93"
"DE","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","96"
"DC","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","90"
"FL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","96"
"GA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","93"
"HI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","91"
"ID","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","90"
"IL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","94"
"IN","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","94"
"IA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","95"
"KS","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","91"
"KY","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","94"
"LA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","94"
"ME","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","96"
"MD","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","92"
"MA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","96"
"MI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","94"
"MN","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","94"
"MS","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","92"
"MO","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","94"
"MT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","94"
"NE","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","95"
"NV","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","93"
"NH","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery      ","SCIP_CARD_2","96"
