"State","Condition","Measure Name","State Average"
"MI","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","92"
"MI","Heart Failure","Heart Failure Patients Given Discharge Instructions","75"
"MI","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","88"
"MI","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","79"
"MI","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","77"
"MI","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","84"
"MI","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"MI","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","87"
"MI","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","90"
"MI","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","90"
"MI","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","85"
"MI","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","93"
"MI","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","83"
"MI","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","86"
"MI","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","86"
"MN","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","87"
"MN","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","93"
"MN","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","89"
"MN","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","88"
"MN","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","96"
"MN","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","35"
"MN","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","84"
"MN","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","65"
"MN","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","84"
"MN","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","79"
"MN","Heart Failure","Heart Failure Patients Given Discharge Instructions","59"
"MN","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","73"
"MN","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","81"
"MN","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","75"
"MN","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","84"
"MN","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"MN","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","72"
"MN","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","82"
"MN","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","94"
"MN","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","83"
"MN","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","91"
"MN","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","82"
"MN","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","86"
"MN","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","85"
"MO","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","81"
"MO","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","90"
"MO","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","88"
"MO","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","83"
"MO","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","87"
"MO","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","34"
"MO","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","65"
"MO","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","94"
"MO","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"MO","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","81"
"MO","Heart Failure","Heart Failure Patients Given Discharge Instructions","64"
"MO","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","85"
"MO","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","77"
"MO","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","76"
"MO","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","81"
"MO","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"MO","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","86"
"MO","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","83"
"MO","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","92"
"MO","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","82"
"MO","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","88"
"MO","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","79"
"MO","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","83"
"MO","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","76"
"MP","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","100"
"MP","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","100"
"MP","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","100"
"MP","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","100"
"MP","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","100"
"MP","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival",
"MP","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival",
"MP","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling",
"MP","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","88"
"MP","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","69"
"MP","Heart Failure","Heart Failure Patients Given Discharge Instructions","0"
"MP","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","100"
"MP","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination",
"MP","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","100"
"MP","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","67"
"MP","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"MP","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling",
"MP","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","0"
"MP","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","100"
"MP","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision",
"MP","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery",
"MP","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots",
"MP","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries",
"MP","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery",
"MS","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","80"
"MS","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","88"
"MS","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","83"
"MS","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","80"
"MS","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","85"
"MS","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","28"
"MS","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","51"
"MS","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","94"
"MS","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","79"
"MS","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","80"
"MS","Heart Failure","Heart Failure Patients Given Discharge Instructions","60"
"MS","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","82"
"MS","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","68"
"MS","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","64"
"MS","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","79"
"MS","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","98"
"MS","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","81"
"MS","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","77"
"MS","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","90"
"MS","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","79"
"MS","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","82"
"MS","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","64"
"MS","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","69"
"MS","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","72"
"MT","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","79"
"MT","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","92"
"MT","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","84"
"MT","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","87"
"MT","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","86"
"MT","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","27"
"MT","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","75"
"MT","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","96"
"MT","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","82"
"MT","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","71"
"MT","Heart Failure","Heart Failure Patients Given Discharge Instructions","45"
"MT","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","77"
"MT","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","84"
"MT","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","81"
"MT","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","86"
"MT","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"MT","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","76"
"MT","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","84"
"MT","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","95"
"MT","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","86"
"MT","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","94"
"MT","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","84"
"MT","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","87"
"MT","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","87"
"NC","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","82"
"NC","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","92"
"NC","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","92"
"NC","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","89"
"NC","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","92"
"NC","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","40"
"NC","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","72"
"NC","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","95"
"NC","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"NC","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","90"
"NC","Heart Failure","Heart Failure Patients Given Discharge Instructions","68"
"NC","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","91"
"NC","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","77"
"NC","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","76"
"NC","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","80"
"NC","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"NC","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","90"
"NC","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","86"
"NC","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","91"
"NC","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","86"
"NC","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","90"
"NC","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","76"
"NC","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","81"
"NC","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","77"
"ND","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","83"
"ND","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","95"
"ND","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","95"
"ND","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","95"
"ND","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","97"
"ND","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","55"
"ND","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","79"
"ND","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","67"
"ND","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"ND","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","67"
"ND","Heart Failure","Heart Failure Patients Given Discharge Instructions","58"
"ND","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","61"
"ND","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","82"
"ND","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","80"
"ND","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","88"
"ND","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"ND","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","66"
"ND","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","81"
"ND","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","96"
"ND","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","85"
"ND","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","95"
"ND","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","63"
"ND","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","64"
"ND","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","83"
"NE","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","90"
"NE","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","92"
"NE","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","92"
"NE","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","84"
"NE","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","91"
"NE","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","35"
"NE","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","75"
"NE","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","92"
"NE","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","79"
"NE","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","73"
"NE","Heart Failure","Heart Failure Patients Given Discharge Instructions","53"
"NE","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","68"
"NE","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","81"
"NE","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","73"
"NE","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","91"
"NE","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"NE","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","65"
"NE","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","91"
"NE","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","98"
"NE","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","85"
"NE","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","96"
"NE","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","76"
"NE","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","78"
"NE","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","88"
"NH","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","92"
"NH","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","97"
"NH","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","97"
"NH","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","98"
"NH","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","99"
"NH","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","11"
"NH","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","58"
"NH","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","96"
"NH","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","90"
"NH","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","96"
"NH","Heart Failure","Heart Failure Patients Given Discharge Instructions","72"
"NH","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","86"
"NH","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","93"
"NH","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","87"
"NH","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","87"
"NH","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"NH","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","96"
"NH","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","92"
"NH","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","92"
"NH","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","90"
"NH","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","95"
"NH","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","89"
"NH","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","90"
"NH","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","89"
"NJ","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"NJ","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","96"
"NJ","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","93"
"NJ","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","96"
"NJ","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","96"
"NJ","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","36"
"NJ","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","52"
"NJ","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","97"
"NJ","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","88"
"NJ","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","96"
"NJ","Heart Failure","Heart Failure Patients Given Discharge Instructions","81"
"NJ","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","97"
"NJ","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","89"
"NJ","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","88"
"NJ","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","84"
"NJ","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"NJ","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","94"
"NJ","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","90"
"NJ","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","94"
"NJ","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","90"
"NJ","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","91"
"NJ","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","78"
"NJ","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","82"
"NJ","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","83"
"NM","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","75"
"NM","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","94"
"NM","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","89"
"NM","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","75"
"NM","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","81"
"NM","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","35"
"NM","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","47"
"NM","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","71"
"NM","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","76"
"NM","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","67"
"NM","Heart Failure","Heart Failure Patients Given Discharge Instructions","32"
"NM","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","61"
"NM","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","65"
"NM","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","63"
"NM","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","75"
"NM","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"NM","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","66"
"NM","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","83"
"NM","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","90"
"NM","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","68"
"NM","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","88"
"NM","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","59"
"NM","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","69"
"NM","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","81"
