,Provider ID,City,State,ZIP Code,County Name,Measure,Score,Compared to National
13759,260108,TOWN AND COUNTRY,MO,63131,SAINT LOUIS,CLABSI Upper Confidence Limit,0.751,1.0
13760,190041,SHREVEPORT,LA,71101,CADDO,CLABSI Observed Cases,12.0,0.0
13761,100022,MIAMI,FL,33136,MIAMI-DADE,CLABSI Upper Confidence Limit,0.813,1.0
13762,500049,WALLA WALLA,WA,99362,WALLA WALLA,Central Line Associated Blood Stream Infections (CLABSI),,
13763,510050,WHEELING,WV,26003,OHIO,CLABSI Predicted Cases,6.69,1.0
13764,10086,WINFIELD,AL,35594,MARION,CLABSI Central Line Days,150.0,
13765,190027,LAKE CHARLES,LA,70601,CALCASIEU,Central Line Associated Blood Stream Infections (CLABSI),1.13,0.0
13766,261320,LEXINGTON,MO,64067,LAFAYETTE,CLABSI Central Line Days,76.0,
13767,450203,WEATHERFORD,TX,76086,PARKER,CLABSI Observed Cases,1.0,
13768,190270,SLIDELL,LA,70458,SAINT TAMMANY,CLABSI Lower Confidence Limit,,
13769,520004,LA CROSSE,WI,54601,LA CROSSE,CLABSI Observed Cases,1.0,
13770,100028,TITUSVILLE,FL,32796,BREVARD,CLABSI Observed Cases,1.0,0.0
13771,220036,BRIGHTON,MA,2135,SUFFOLK,Central Line Associated Blood Stream Infections (CLABSI),0.44,0.0
13772,10049,ENTERPRISE,AL,36330,COFFEE,Central Line Associated Blood Stream Infections (CLABSI),,
13773,470024,SAINT ALBANS,VT,5478,FRANKLIN,Central Line Associated Blood Stream Infections (CLABSI),,
13774,40084,BENTON,AR,72015,SALINE,CLABSI Predicted Cases,1.676,
13775,400098,SAN JUAN,PR,923,SAN JUAN,CLABSI Observed Cases,2.0,0.0
13776,390049,BETHLEHEM,PA,18015,NORTHAMPTON,CLABSI Observed Cases,5.0,1.0
13777,450475,HENDERSON,TX,75652,RUSK,CLABSI Predicted Cases,,
13778,281329,O' NEILL,NE,68763,HOLT,CLABSI Predicted Cases,,
13779,370215,OKLAHOMA CITY,OK,73120,OKLAHOMA,CLABSI Predicted Cases,7.131,1.0
13780,240101,DETROIT LAKES,MN,56501,BECKER,CLABSI Lower Confidence Limit,,
13781,50107,SANTA MARIA,CA,93454,SANTA BARBARA,CLABSI Central Line Days,1593.0,0.0
13782,450469,SHERMAN,TX,75091,GRAYSON,CLABSI Central Line Days,2786.0,1.0
13783,50309,ROSEVILLE,CA,95661,PLACER,CLABSI Predicted Cases,7.493,1.0
13784,420078,GREENVILLE,SC,29605,GREENVILLE,Central Line Associated Blood Stream Infections (CLABSI),0.71,1.0
13785,500031,ABERDEEN,WA,98520,GRAYS HARBOR,CLABSI Central Line Days,981.0,0.0
13786,220086,BOSTON,MA,2215,SUFFOLK,CLABSI Central Line Days,13602.0,0.0
13787,110042,DALLAS,GA,30132,PAULDING,CLABSI Lower Confidence Limit,,
13788,300003,LEBANON,NH,3756,GRAFTON,CLABSI Upper Confidence Limit,1.032,0.0
13789,110032,TOCCOA,GA,30577,STEPHENS,CLABSI Upper Confidence Limit,,
13790,670052,BRIDGEPORT,TX,76426,WISE,CLABSI Upper Confidence Limit,,
13791,440046,DICKSON,TN,37055,DICKSON,Central Line Associated Blood Stream Infections (CLABSI),0.86,0.0
13792,520202,WESTON,WI,54476,MARATHON,CLABSI Observed Cases,0.0,
13793,490052,NEWPORT NEWS,VA,23601,NEWPORT NEWS CITY,CLABSI Predicted Cases,9.052,1.0
13794,440060,MILAN,TN,38358,GIBSON,CLABSI Central Line Days,36.0,
13795,450203,WEATHERFORD,TX,76086,PARKER,Central Line Associated Blood Stream Infections (CLABSI),,
13796,521349,RIVER FALLS,WI,54022,PIERCE,CLABSI Observed Cases,,
13797,50747,SANTA ANA,CA,92704,ORANGE,CLABSI Predicted Cases,0.61,
13798,110016,LAGRANGE,GA,30240,TROUP,CLABSI Upper Confidence Limit,3.558,0.0
13799,170188,LEAWOOD,KS,66211,JOHNSON,Central Line Associated Blood Stream Infections (CLABSI),,
13800,390133,ALLENTOWN,PA,18105,LEHIGH,CLABSI Central Line Days,20598.0,1.0
13801,440065,SPRINGFIELD,TN,37172,ROBERTSON,CLABSI Predicted Cases,1.06,
13802,171379,COUNCIL GROVE,KS,66846,MORRIS,CLABSI Upper Confidence Limit,,
13803,320038,GALLUP,NM,87301,MCKINLEY,CLABSI Observed Cases,0.0,
13804,370173,CLAREMORE,OK,74017,ROGERS,CLABSI Upper Confidence Limit,,
13805,390066,LEBANON,PA,17042,LEBANON,CLABSI Observed Cases,2.0,0.0
13806,130003,LEWISTON,ID,83501,NEZ PERCE,CLABSI Upper Confidence Limit,2.291,
13807,391300,JERSEY SHORE,PA,17740,LYCOMING,CLABSI Observed Cases,0.0,
13808,150045,AUBURN,IN,46706,DE KALB,Central Line Associated Blood Stream Infections (CLABSI),,
13809,390062,ROARING SPRING,PA,16673,BLAIR,CLABSI Central Line Days,45.0,
13810,50385,SEBASTOPOL,CA,95472,SONOMA,CLABSI Central Line Days,348.0,
13811,50515,SAN DIEGO,CA,92120,SAN DIEGO,CLABSI Upper Confidence Limit,0.473,1.0
13812,100002,BOYNTON BEACH,FL,33435,PALM BEACH,CLABSI Observed Cases,4.0,0.0
13813,130025,REXBURG,ID,83440,MADISON,CLABSI Lower Confidence Limit,,
13814,140281,CHICAGO,IL,60611,COOK,CLABSI Predicted Cases,40.697,1.0
13815,391306,MONTROSE,PA,18801,SUSQUEHANNA,CLABSI Lower Confidence Limit,,
13816,490090,FARMVILLE,VA,23901,PRINCE EDWARD,CLABSI Central Line Days,270.0,
13817,241344,ROSEAU,MN,56751,ROSEAU,CLABSI Central Line Days,0.0,
13818,460004,OGDEN,UT,84403,WEBER,CLABSI Central Line Days,3473.0,0.0
13819,50024,NATIONAL CITY,CA,91950,SAN DIEGO,CLABSI Observed Cases,1.0,0.0
13820,140166,DECATUR,IL,62521,MACON,CLABSI Upper Confidence Limit,4.493,0.0
13821,310112,HOLMDEL,NJ,7733,MONMOUTH,Central Line Associated Blood Stream Infections (CLABSI),1.66,0.0
13822,410009,WARWICK,RI,2886,KENT,CLABSI Lower Confidence Limit,0.006,0.0
13823,161374,HARLAN,IA,51537,SHELBY,Central Line Associated Blood Stream Infections (CLABSI),,
13824,360163,CINCINNATI,OH,45219,HAMILTON,CLABSI Central Line Days,8596.0,1.0
13825,50030,OROVILLE,CA,95966,BUTTE,CLABSI Upper Confidence Limit,2.97,0.0
13826,450880,FORT WORTH,TX,76104,TARRANT,CLABSI Central Line Days,0.0,
13827,100132,PLANT CITY,FL,33563,HILLSBOROUGH,CLABSI Lower Confidence Limit,0.395,0.0
13828,310005,FLEMINGTON,NJ,8822,HUNTERDON,CLABSI Lower Confidence Limit,0.007,0.0
13829,210054,CLINTON,MD,20735,PRINCE GEORGES,CLABSI Lower Confidence Limit,0.814,0.0
13830,80001,NEWARK,DE,19718,NEW CASTLE,CLABSI Central Line Days,15451.0,1.0
13831,330044,UTICA,NY,13503,ONEIDA,CLABSI Upper Confidence Limit,1.295,
13832,530014,CHEYENNE,WY,82001,LARAMIE,CLABSI Predicted Cases,3.404,0.0
13833,450754,HAMILTON,TX,76531,HAMILTON,CLABSI Predicted Cases,,
13834,360020,AKRON,OH,44309,SUMMIT,CLABSI Observed Cases,8.0,1.0
13835,190090,WINNFIELD,LA,71483,WINN,CLABSI Central Line Days,187.0,
13836,390203,DOYLESTOWN,PA,18901,BUCKS,CLABSI Central Line Days,2604.0,1.0
13837,520116,WATERTOWN,WI,53098,DODGE,CLABSI Predicted Cases,0.261,
13838,140289,MARYVILLE,IL,62062,MADISON,CLABSI Lower Confidence Limit,,
13839,50072,WALNUT CREEK,CA,94596,CONTRA COSTA,CLABSI Observed Cases,4.0,0.0
13840,340068,WHITEVILLE,NC,28472,COLUMBUS,CLABSI Predicted Cases,0.852,
13841,360197,BELLEFONTAINE,OH,43311,LOGAN,CLABSI Lower Confidence Limit,,
13842,250099,GREENWOOD,MS,38930,LEFLORE,CLABSI Central Line Days,1120.0,0.0
13843,300005,LACONIA,NH,3246,BELKNAP,Central Line Associated Blood Stream Infections (CLABSI),,
13844,360035,COLUMBUS,OH,43222,FRANKLIN,CLABSI Central Line Days,10322.0,1.0
13845,100177,COCOA BEACH,FL,32932,BREVARD,CLABSI Predicted Cases,1.722,
13846,340020,SANFORD,NC,27330,LEE,Central Line Associated Blood Stream Infections (CLABSI),0.0,
13847,521315,BARRON,WI,54812,BARRON,CLABSI Lower Confidence Limit,,
13848,180066,RUSSELLVILLE,KY,42276,LOGAN,CLABSI Predicted Cases,0.052,
13849,340061,CHAPEL HILL,NC,27514,ORANGE,CLABSI Lower Confidence Limit,0.339,1.0
13850,381306,ENTERPRISE,OR,97828,WALLOWA,CLABSI Lower Confidence Limit,,
13851,230099,MONROE,MI,48162,MONROE,Central Line Associated Blood Stream Infections (CLABSI),0.47,0.0
13852,450039,FORT WORTH,TX,76104,TARRANT,CLABSI Lower Confidence Limit,0.027,1.0
13853,50736,MONTEREY PARK,CA,91754,LOS ANGELES,CLABSI Upper Confidence Limit,,
13854,420085,MYRTLE BEACH,SC,29572,HORRY,CLABSI Upper Confidence Limit,0.456,1.0
13855,190128,BATON ROUGE,LA,70817,EAST BATON ROUGE,CLABSI Predicted Cases,10.101,0.0
13856,370020,ADA,OK,74820,PONTOTOC,Central Line Associated Blood Stream Infections (CLABSI),0.0,
13857,30120,GILBERT,AZ,85295,MARICOPA,CLABSI Central Line Days,156.0,
13858,380027,ROSEBURG,OR,97471,DOUGLAS,CLABSI Central Line Days,1718.0,
13859,390236,TOWANDA,PA,18848,BRADFORD,CLABSI Lower Confidence Limit,,
13860,150176,CLARKSVILLE,IN,47129,CLARK,Central Line Associated Blood Stream Infections (CLABSI),,
13861,390050,PITTSBURGH,PA,15212,ALLEGHENY,CLABSI Observed Cases,16.0,1.0
13862,340073,RALEIGH,NC,27609,WAKE,Central Line Associated Blood Stream Infections (CLABSI),0.0,
13863,60010,FORT COLLINS,CO,80524,LARIMER,CLABSI Lower Confidence Limit,0.052,0.0
13864,370138,GUYMON,OK,73942,TEXAS,Central Line Associated Blood Stream Infections (CLABSI),,
13865,210033,WESTMINSTER,MD,21157,CARROLL,CLABSI Observed Cases,0.0,
13866,450853,FRISCO,TX,75034,COLLIN,CLABSI Lower Confidence Limit,,
13867,420051,FLORENCE,SC,29506,FLORENCE,CLABSI Predicted Cases,26.803,0.0
13868,140067,PEORIA,IL,61637,PEORIA,CLABSI Predicted Cases,44.219,1.0
13869,360010,DOVER,OH,44622,TUSCARAWAS,CLABSI Central Line Days,470.0,
13870,521330,PRAIRIE DU CHIEN,WI,53821,CRAWFORD,CLABSI Lower Confidence Limit,,
13871,310034,RED BANK,NJ,7701,MONMOUTH,CLABSI Lower Confidence Limit,0.609,0.0
13872,450102,TYLER,TX,75701,SMITH,CLABSI Upper Confidence Limit,1.376,0.0
13873,450874,IRVING,TX,75063,DALLAS,CLABSI Predicted Cases,,
13874,340016,SYLVA,NC,28779,JACKSON,CLABSI Central Line Days,539.0,
13875,100259,SUN CITY CENTER,FL,33573,HILLSBOROUGH,Central Line Associated Blood Stream Infections (CLABSI),0.94,0.0
13876,330219,BUFFALO,NY,14215,ERIE,Central Line Associated Blood Stream Infections (CLABSI),0.32,1.0
13877,100009,MIAMI,FL,33136,MIAMI-DADE,CLABSI Central Line Days,9719.0,0.0
13878,150026,GOSHEN,IN,46526,ELKHART,CLABSI Predicted Cases,1.895,0.0
13879,670047,EL PASO,TX,79938,EL PASO,CLABSI Observed Cases,0.0,
13880,141342,ANNA,IL,62906,UNION,CLABSI Observed Cases,,
13881,50739,INGLEWOOD,CA,90301,LOS ANGELES,CLABSI Central Line Days,4777.0,0.0
13882,330273,CARMEL,NY,10512,PUTNAM,CLABSI Upper Confidence Limit,,
13883,151312,MONTICELLO,IN,47960,WHITE,CLABSI Observed Cases,,
13884,390112,WINDBER,PA,15963,SOMERSET,CLABSI Observed Cases,0.0,
13885,381317,TILLAMOOK,OR,97141,TILLAMOOK,CLABSI Predicted Cases,0.08,
13886,450834,BRYAN,TX,77802,BRAZOS,CLABSI Central Line Days,0.0,
13887,200002,DAMARISCOTTA,ME,4543,LINCOLN,CLABSI Observed Cases,0.0,
13888,240050,WYOMING,MN,55092,CHISAGO,CLABSI Observed Cases,,
13889,330396,BROOKLYN,NY,11206,KINGS,CLABSI Predicted Cases,6.718,0.0
13890,440057,TAZEWELL,TN,37879,CLAIBORNE,CLABSI Central Line Days,157.0,
13891,30064,TUCSON,AZ,85724,PIMA,CLABSI Lower Confidence Limit,0.728,0.0
13892,50116,NORTHRIDGE,CA,91325,LOS ANGELES,CLABSI Central Line Days,4770.0,0.0
13893,390037,SEWICKLEY,PA,15143,ALLEGHENY,CLABSI Observed Cases,4.0,0.0
13894,370022,ALTUS,OK,73523,JACKSON,CLABSI Predicted Cases,0.618,
13895,490009,CHARLOTTESVILLE,VA,22908,CHARLOTTESVILLE CITY,CLABSI Lower Confidence Limit,0.754,0.0
13896,110006,ATHENS,GA,30606,CLARKE,CLABSI Upper Confidence Limit,1.983,
13897,30001,PHOENIX,AZ,85031,MARICOPA,CLABSI Lower Confidence Limit,0.013,0.0
13898,10059,MOULTON,AL,35650,LAWRENCE,CLABSI Central Line Days,0.0,
13899,340061,CHAPEL HILL,NC,27514,ORANGE,CLABSI Predicted Cases,71.958,1.0
13900,420054,BENNETTSVILLE,SC,29512,MARLBORO,CLABSI Upper Confidence Limit,,
13901,390062,ROARING SPRING,PA,16673,BLAIR,Central Line Associated Blood Stream Infections (CLABSI),,
13902,390039,SOMERSET,PA,15501,SOMERSET,CLABSI Lower Confidence Limit,,
13903,330198,OCEANSIDE,NY,11572,NASSAU,CLABSI Lower Confidence Limit,1.298,-1.0
13904,330144,BATH,NY,14810,STEUBEN,CLABSI Lower Confidence Limit,,
13905,450046,CORPUS CHRISTI,TX,78404,NUECES,CLABSI Upper Confidence Limit,0.902,1.0
13906,260160,DEXTER,MO,63841,STODDARD,CLABSI Lower Confidence Limit,,
13907,330023,POUGHKEEPSIE,NY,12601,DUTCHESS,CLABSI Observed Cases,2.0,1.0
13908,410004,PROVIDENCE,RI,2908,PROVIDENCE,CLABSI Observed Cases,4.0,0.0
13909,161327,BLOOMFIELD,IA,52537,DAVIS,CLABSI Lower Confidence Limit,,
13910,450130,SAN ANTONIO,TX,78205,BEXAR,CLABSI Upper Confidence Limit,3.285,
13911,150164,BLOOMINGTON,IN,47403,MONROE,CLABSI Upper Confidence Limit,,
13912,70011,TORRINGTON,CT,6790,LITCHFIELD,Central Line Associated Blood Stream Infections (CLABSI),1.29,0.0
13913,310041,TOMS RIVER,NJ,8755,OCEAN,CLABSI Central Line Days,1606.0,0.0
13914,70034,NORWALK,CT,6856,FAIRFIELD,CLABSI Upper Confidence Limit,1.352,0.0
13915,670077,HOUSTON,TX,77094,HARRIS,CLABSI Lower Confidence Limit,,
13916,450469,SHERMAN,TX,75091,GRAYSON,CLABSI Predicted Cases,6.249,1.0
13917,440012,BRISTOL,TN,37620,SULLIVAN,CLABSI Predicted Cases,6.09,0.0
13918,170187,SALINA,KS,67401,SALINE,CLABSI Predicted Cases,,
13919,340085,THOMASVILLE,NC,27360,DAVIDSON,Central Line Associated Blood Stream Infections (CLABSI),,
13920,450864,TYLER,TX,75701,SMITH,CLABSI Lower Confidence Limit,,
13921,230130,ROYAL OAK,MI,48073,OAKLAND,CLABSI Lower Confidence Limit,0.191,1.0
13922,50009,NAPA,CA,94558,NAPA,CLABSI Upper Confidence Limit,1.451,0.0
13923,220171,BURLINGTON,MA,1803,MIDDLESEX,CLABSI Upper Confidence Limit,0.927,1.0
13924,450475,HENDERSON,TX,75652,RUSK,CLABSI Central Line Days,0.0,
13925,150030,NEW CASTLE,IN,47362,HENRY,CLABSI Upper Confidence Limit,,
13926,420082,AIKEN,SC,29801,AIKEN,Central Line Associated Blood Stream Infections (CLABSI),0.99,0.0
13927,530008,RIVERTON,WY,82501,FREMONT,Central Line Associated Blood Stream Infections (CLABSI),,
13928,310110,HAMILTON,NJ,8690,MERCER,CLABSI Central Line Days,3520.0,0.0
13929,50516,CARMICHAEL,CA,95608,SACRAMENTO,CLABSI Upper Confidence Limit,0.669,1.0
13930,50028,ARCATA,CA,95521,HUMBOLDT,CLABSI Lower Confidence Limit,,
13931,50407,SAN FRANCISCO,CA,94133,SAN FRANCISCO,CLABSI Predicted Cases,0.086,
13932,161365,CRESTON,IA,50801,UNION,CLABSI Observed Cases,,
13933,140181,CHICAGO,IL,60617,COOK,CLABSI Observed Cases,3.0,0.0
13934,30089,GLENDALE,AZ,85306,MARICOPA,CLABSI Central Line Days,8031.0,1.0
13935,340184,CLYDE,NC,28721,HAYWOOD,Central Line Associated Blood Stream Infections (CLABSI),,
13936,200025,BRUNSWICK,ME,4011,CUMBERLAND,CLABSI Upper Confidence Limit,,
13937,490092,FRANKLIN,VA,23851,FRANKLIN CITY,CLABSI Observed Cases,0.0,
13938,400044,PONCE,PR,733,PONCE,CLABSI Observed Cases,13.0,-1.0
13939,50014,JACKSON,CA,95642,AMADOR,CLABSI Upper Confidence Limit,5.383,0.0
13940,381316,FLORENCE,OR,97439,LANE,Central Line Associated Blood Stream Infections (CLABSI),,
13941,70004,SHARON,CT,6069,LITCHFIELD,CLABSI Upper Confidence Limit,,
13942,50435,FALLBROOK,CA,92028,SAN DIEGO,CLABSI Predicted Cases,0.213,
13943,190177,COVINGTON,LA,70433,SAINT TAMMANY,CLABSI Upper Confidence Limit,2.77,0.0
13944,360145,ELYRIA,OH,44035,LORAIN,CLABSI Central Line Days,3615.0,1.0
13945,360091,MEDINA,OH,44256,MEDINA,CLABSI Central Line Days,763.0,0.0
13946,260095,INDEPENDENCE,MO,64057,JACKSON,CLABSI Upper Confidence Limit,2.09,0.0
13947,370015,PRYOR,OK,74361,MAYES,Central Line Associated Blood Stream Infections (CLABSI),,
13948,460004,OGDEN,UT,84403,WEBER,CLABSI Predicted Cases,6.506,0.0
13949,10069,EUFAULA,AL,36027,BARBOUR,CLABSI Observed Cases,0.0,
13950,110146,SAINT MARYS,GA,31558,CAMDEN,CLABSI Observed Cases,0.0,
13951,140046,MOUNT VERNON,IL,62864,JEFFERSON,CLABSI Lower Confidence Limit,,
13952,41313,CLINTON,AR,72031,VAN BUREN,CLABSI Predicted Cases,,
13953,510002,RONCEVERTE,WV,24970,GREENBRIER,CLABSI Observed Cases,1.0,0.0
13954,390263,BETHLEHEM,PA,18017,LEHIGH,CLABSI Lower Confidence Limit,,1.0
13955,70025,HARTFORD,CT,6102,HARTFORD,CLABSI Lower Confidence Limit,0.278,1.0
13956,460043,OREM,UT,84057,UTAH,CLABSI Predicted Cases,,
13957,290005,NORTH LAS VEGAS,NV,89030,CLARK,CLABSI Predicted Cases,5.665,0.0
13958,460007,CEDAR CITY,UT,84721,IRON,CLABSI Predicted Cases,0.446,
13959,220015,NORTHAMPTON,MA,1060,HAMPSHIRE,CLABSI Lower Confidence Limit,,
13960,370216,TULSA,OK,74132,TULSA,CLABSI Observed Cases,,
13961,51320,SUSANVILLE,CA,96130,LASSEN,Central Line Associated Blood Stream Infections (CLABSI),,
13962,330079,SARANAC LAKE,NY,12983,FRANKLIN,CLABSI Observed Cases,0.0,
13963,160032,NEWTON,IA,50208,JASPER,CLABSI Central Line Days,4.0,
13964,50543,COSTA MESA,CA,92627,ORANGE,Central Line Associated Blood Stream Infections (CLABSI),,
13965,320059,SHIPROCK,NM,87420,SAN JUAN,CLABSI Lower Confidence Limit,,
13966,100230,PEMBROKE PINES,FL,33024,BROWARD,CLABSI Upper Confidence Limit,3.557,
13967,100022,MIAMI,FL,33136,MIAMI-DADE,CLABSI Observed Cases,49.0,1.0
13968,490060,RICHLANDS,VA,24641,TAZEWELL,CLABSI Upper Confidence Limit,,
13969,151332,GREENSBURG,IN,47240,DECATUR,CLABSI Lower Confidence Limit,,
13970,530015,JACKSON,WY,83001,TETON,CLABSI Lower Confidence Limit,,
13971,200050,ELLSWORTH,ME,4605,HANCOCK,CLABSI Lower Confidence Limit,,
13972,520030,WAUSAU,WI,54401,MARATHON,CLABSI Upper Confidence Limit,1.789,0.0
13973,140080,EVANSTON,IL,60202,COOK,CLABSI Upper Confidence Limit,1.76,0.0
13974,40016,LITTLE ROCK,AR,72205,PULASKI,CLABSI Lower Confidence Limit,0.089,1.0
13975,180051,HOPKINSVILLE,KY,42240,CHRISTIAN,CLABSI Predicted Cases,1.405,0.0
13976,201302,BOOTHBAY HARBOR,ME,4538,LINCOLN,CLABSI Predicted Cases,,
13977,360211,STEUBENVILLE,OH,43952,JEFFERSON,CLABSI Upper Confidence Limit,1.463,0.0
13978,340098,CHARLOTTE,NC,28207,MECKLENBURG,CLABSI Upper Confidence Limit,0.779,1.0
13979,70033,DANBURY,CT,6810,FAIRFIELD,Central Line Associated Blood Stream Infections (CLABSI),0.71,0.0
13980,100258,DELRAY BEACH,FL,33484,PALM BEACH,CLABSI Lower Confidence Limit,0.142,0.0
13981,420103,GREER,SC,29651,GREENVILLE,Central Line Associated Blood Stream Infections (CLABSI),,
13982,180009,ASHLAND,KY,41101,BOYD,CLABSI Observed Cases,3.0,0.0
13983,100238,SAINT PETERSBURG,FL,33709,PINELLAS,CLABSI Central Line Days,5514.0,0.0
13984,330277,CORNING,NY,14830,STEUBEN,CLABSI Observed Cases,0.0,
13985,100072,ORANGE CITY,FL,32763,VOLUSIA,CLABSI Observed Cases,0.0,1.0
13986,490002,LEBANON,VA,24266,RUSSELL,CLABSI Predicted Cases,0.09,
13987,10114,BESSEMER,AL,35021,JEFFERSON,CLABSI Predicted Cases,4.634,0.0
13988,50534,INDIO,CA,92201,RIVERSIDE,CLABSI Lower Confidence Limit,0.01,0.0
13989,190267,COVINGTON,LA,70433,SAINT TAMMANY,CLABSI Upper Confidence Limit,,
13990,360068,TOLEDO,OH,43606,LUCAS,Central Line Associated Blood Stream Infections (CLABSI),0.59,1.0
13991,50636,POWAY,CA,92064,SAN DIEGO,CLABSI Predicted Cases,2.557,0.0
13992,310038,NEW BRUNSWICK,NJ,8901,MIDDLESEX,CLABSI Upper Confidence Limit,0.626,1.0
13993,50547,ELDRIDGE,CA,95431,SONOMA,CLABSI Predicted Cases,,
13994,110086,SANDERSVILLE,GA,31082,WASHINGTON,CLABSI Lower Confidence Limit,,
13995,61324,ASPEN,CO,81611,PITKIN,CLABSI Observed Cases,0.0,
13996,150047,FORT WAYNE,IN,46802,ALLEN,CLABSI Upper Confidence Limit,1.512,0.0
13997,201314,SKOWHEGAN,ME,4976,SOMERSET,Central Line Associated Blood Stream Infections (CLABSI),,
13998,521318,OSCEOLA,WI,54020,POLK,CLABSI Lower Confidence Limit,,
13999,60116,LAFAYETTE,CO,80026,BOULDER,CLABSI Upper Confidence Limit,2.405,0.0
14000,110029,GAINESVILLE,GA,30501,HALL,CLABSI Observed Cases,1.0,1.0
14001,260141,COLUMBIA,MO,65201,BOONE,CLABSI Observed Cases,13.0,1.0
14002,100062,OCALA,FL,34474,MARION,CLABSI Upper Confidence Limit,2.729,0.0
14003,100140,FERNANDINA BEACH,FL,32034,NASSAU,Central Line Associated Blood Stream Infections (CLABSI),,
14004,520095,PRAIRIE DU SAC,WI,53578,SAUK,Central Line Associated Blood Stream Infections (CLABSI),,
14005,440054,ETOWAH,TN,37331,MCMINN,CLABSI Lower Confidence Limit,,
14006,30078,PHOENIX,AZ,85016,MARICOPA,CLABSI Central Line Days,169.0,
14007,450177,UVALDE,TX,78801,UVALDE,CLABSI Lower Confidence Limit,,
14008,110146,SAINT MARYS,GA,31558,CAMDEN,CLABSI Central Line Days,50.0,
14009,100025,PENSACOLA,FL,32504,ESCAMBIA,CLABSI Upper Confidence Limit,0.956,1.0
14010,450651,PLANO,TX,75075,COLLIN,CLABSI Predicted Cases,19.14,0.0
14011,340041,LENOIR,NC,28645,CALDWELL,CLABSI Observed Cases,1.0,0.0
14012,100109,SEBRING,FL,33871,HIGHLANDS,CLABSI Predicted Cases,2.812,0.0
14013,190003,NEW IBERIA,LA,70563,IBERIA,Central Line Associated Blood Stream Infections (CLABSI),,
14014,270017,BUTTE,MT,59701,SILVER BOW,CLABSI Lower Confidence Limit,,
14015,100302,SAINT CLOUD,FL,34769,OSCEOLA,Central Line Associated Blood Stream Infections (CLABSI),1.54,0.0
14016,510006,BRIDGEPORT,WV,26330,HARRISON,CLABSI Lower Confidence Limit,,1.0
14017,500049,WALLA WALLA,WA,99362,WALLA WALLA,CLABSI Observed Cases,0.0,
14018,10078,ANNISTON,AL,36207,CALHOUN,CLABSI Lower Confidence Limit,0.218,0.0
14019,510071,BLUEFIELD,WV,24701,MERCER,Central Line Associated Blood Stream Infections (CLABSI),,
14020,161310,GREENFIELD,IA,50849,ADAIR,Central Line Associated Blood Stream Infections (CLABSI),,
14021,370026,ENID,OK,73701,GARFIELD,Central Line Associated Blood Stream Infections (CLABSI),0.0,
14022,50714,SANTA CRUZ,CA,95065,SANTA CRUZ,CLABSI Lower Confidence Limit,,
14023,70008,STAFFORD SPRINGS,CT,6076,TOLLAND,CLABSI Predicted Cases,0.477,
14024,450804,HOUSTON,TX,77030,HARRIS,CLABSI Central Line Days,1.0,
14025,390091,SENECA,PA,16346,VENANGO,CLABSI Observed Cases,1.0,0.0
14026,420102,GREENVILLE,SC,29615,GREENVILLE,Central Line Associated Blood Stream Infections (CLABSI),,
14027,140049,OAK PARK,IL,60302,COOK,CLABSI Predicted Cases,3.117,0.0
14028,420072,VARNVILLE,SC,29944,HAMPTON,CLABSI Central Line Days,13.0,
14029,170186,WICHITA,KS,67226,SEDGWICK,Central Line Associated Blood Stream Infections (CLABSI),0.51,0.0
14030,390164,PITTSBURGH,PA,15213,ALLEGHENY,Central Line Associated Blood Stream Infections (CLABSI),0.3,1.0
14031,190161,LAKE CHARLES,LA,70607,CALCASIEU,CLABSI Central Line Days,73.0,
14032,400123,MAYAGUEZ,PR,681,MAYAGUEZ,CLABSI Central Line Days,626.0,
14033,290008,ELKO,NV,89801,ELKO,CLABSI Central Line Days,54.0,
14034,520041,PORTAGE,WI,53901,COLUMBIA,CLABSI Lower Confidence Limit,,
14035,450010,WICHITA FALLS,TX,76301,WICHITA,Central Line Associated Blood Stream Infections (CLABSI),0.0,1.0
14036,110200,COLUMBUS,GA,31909,MUSCOGEE,CLABSI Central Line Days,34.0,
14037,100183,CORAL GABLES,FL,33134,MIAMI-DADE,CLABSI Central Line Days,1650.0,0.0
14038,110054,ROME,GA,30162,FLOYD,CLABSI Lower Confidence Limit,0.056,0.0
14039,390226,PHILADELPHIA,PA,19107,PHILADELPHIA,CLABSI Observed Cases,13.0,0.0
14040,231328,ALLEGAN,MI,49010,ALLEGAN,CLABSI Predicted Cases,0.103,
14041,180005,PRESTONSBURG,KY,41653,FLOYD,Central Line Associated Blood Stream Infections (CLABSI),0.0,
14042,340001,CONCORD,NC,28025,CABARRUS,Central Line Associated Blood Stream Infections (CLABSI),0.24,1.0
14043,100080,ATLANTIS,FL,33462,PALM BEACH,CLABSI Upper Confidence Limit,0.921,1.0
14044,100200,FORT LAUDERDALE,FL,33308,BROWARD,CLABSI Observed Cases,1.0,0.0
14045,450795,HOUSTON,TX,77093,HARRIS,CLABSI Lower Confidence Limit,,
14046,200039,AUGUSTA,ME,4330,KENNEBEC,Central Line Associated Blood Stream Infections (CLABSI),0.66,0.0
14047,10101,TALLADEGA,AL,35161,TALLADEGA,CLABSI Lower Confidence Limit,,
14048,320085,LAS CRUCES,NM,88011,DONA ANA,CLABSI Central Line Days,3274.0,0.0
14049,360096,EAST LIVERPOOL,OH,43920,COLUMBIANA,Central Line Associated Blood Stream Infections (CLABSI),,
