"State","Condition","Measure Name","Category","Number of Hospitals"
"FL","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","5"
"GA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"GU","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"HI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"IA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"ID","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"IL","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"IN","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"KS","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"KY","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"LA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"MA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"MD","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"ME","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"MI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"MN","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"MO","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"MP","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"MS","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"MT","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"NC","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"ND","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"NE","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"NH","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"NJ","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"NM","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"NV","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"NY","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"OH","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"OK","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"OR","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"PA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"PR","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"RI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"SC","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"SD","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"TN","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"TX","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","3"
"UT","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"VA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"VI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"VT","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"WA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"WI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"WV","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"WY","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"AK","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","6"
"AL","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","5"
"AR","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","3"
"AS","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"AZ","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","9"
"CA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","46"
"CO","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","12"
"CT","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"DC","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"DE","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"FL","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","5"
"GA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","4"
"GU","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"HI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","8"
"IA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","5"
"ID","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","7"
"IL","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","5"
"IN","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","2"
"KS","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","13"
"KY","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"LA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","13"
"MA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","1"
"MD","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","1"
"ME","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","1"
"MI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","6"
"MN","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","19"
"MO","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","6"
"MP","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"MS","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","8"
"MT","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","20"
"NC","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","5"
"ND","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","4"
"NE","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","9"
"NH","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"NJ","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","2"
"NM","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","3"
"NV","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","6"
"NY","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","5"
"OH","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","6"
"OK","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","12"
"OR","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","3"
"PA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","4"
"PR","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","23"
"RI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","1"
"SC","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","2"
"SD","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","5"
"TN","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","5"
"TX","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","49"
"UT","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","5"
"VA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","7"
"VI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"VT","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"WA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","7"
"WI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","5"
"WV","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","1"
"WY","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","2"
"AK","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"AL","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"AR","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","1"
"AS","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"AZ","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"CA","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","1"
"CO","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"CT","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","1"
"DC","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","1"
"DE","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"FL","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","4"
"GA","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"GU","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"HI","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"IA","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"ID","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"IL","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","4"
"IN","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"KS","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"KY","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"LA","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","1"
"MA","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"MD","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","3"
"ME","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"MI","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","1"
"MN","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"MO","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","2"
"MP","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"MS","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"MT","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"NC","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"ND","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"NE","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"NH","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"NJ","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","1"
"NM","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"NV","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"NY","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"OH","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","2"
"OK","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","1"
"OR","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"PA","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","4"
"PR","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"RI","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"SC","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","1"
"SD","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"TN","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","2"
"TX","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","5"
"UT","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"VA","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","2"
"VI","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"VT","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"WA","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"WI","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","1"
"WV","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"WY","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Worse than U.S. National Rate","0"
"AK","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","8"
"AL","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","52"
"AR","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","28"
"AS","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","0"
"AZ","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","48"
"CA","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","199"
"CO","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","49"
"CT","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","28"
"DC","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","4"
"DE","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","5"
"FL","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","138"
"GA","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","77"
"GU","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","0"
"HI","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","8"
"IA","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","47"
"ID","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","23"
"IL","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","110"
"IN","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","78"
"KS","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","42"
"KY","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","42"
"LA","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","59"
"MA","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","55"
"MD","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","40"
"ME","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","25"
"MI","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","96"
"MN","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","67"
"MO","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","64"
"MP","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","0"
"MS","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","29"
"MT","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","19"
"NC","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","82"
"ND","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","7"
"NE","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","31"
"NH","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","22"
"NJ","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","54"
"NM","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","21"
"NV","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","23"
"NY","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","119"
"OH","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","133"
"OK","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","45"
"OR","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","39"
"PA","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","123"
"PR","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","8"
"RI","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","9"
"SC","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","40"
"SD","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","17"
"TN","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","53"
"TX","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","204"
"UT","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","26"
"VA","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","55"
"VI","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","1"
"VT","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","12"
"WA","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","53"
"WI","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","82"
"WV","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","26"
"WY","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","No different than U.S. National Rate","13"
"AK","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Better than U.S. National Rate","0"
"AL","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Better than U.S. National Rate","0"
"AR","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Better than U.S. National Rate","1"
"AS","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Better than U.S. National Rate","0"
"AZ","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Better than U.S. National Rate","1"
"CA","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Better than U.S. National Rate","8"
"CO","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Better than U.S. National Rate","1"
"CT","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Better than U.S. National Rate","0"
"DC","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Better than U.S. National Rate","0"
"DE","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Better than U.S. National Rate","0"
"FL","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Better than U.S. National Rate","5"
"GA","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Better than U.S. National Rate","2"
"GU","Hip/Knee","30-day readmission rate following elective primary total hip arthroplasty (THA) and/or total knee arthroplasty (TKA)","Better than U.S. National Rate","0"
