"State","Condition","Measure Name","Measure Code","Score"
"MN","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","97"
"MO","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","98"
"MP","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","Not Available"
"MS","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","98"
"MT","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","98"
"NC","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","98"
"ND","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","98"
"NE","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","98"
"NH","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","99"
"NJ","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","97"
"NM","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","99"
"NV","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","98"
"NY","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","96"
"OH","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","98"
"OK","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","98"
"OR","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","98"
"PA","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","97"
"PR","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","Not Available"
"RI","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","97"
"SC","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","98"
"SD","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","98"
"TN","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","98"
"TX","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","97"
"UT","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","97"
"VA","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","98"
"VI","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","Not Available"
"VT","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","98"
"WA","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","98"
"WI","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","98"
"WV","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","97"
"WY","Surgical Care Improvement Project","Outpatients having surgery who got the right kind of antibiotic Higher percentages are better","OP_7","96"
"AK","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","96"
"AL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","98"
"AR","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","96"
"AS","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","Not Available"
"AZ","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","96"
"CA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","96"
"CO","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","97"
"CT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","98"
"DC","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","94"
"DE","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","97"
"FL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","98"
"GA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","96"
"GU","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","50"
"HI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","97"
"IA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","97"
"ID","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","98"
"IL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","98"
"IN","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","97"
"KS","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","97"
"KY","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","97"
"LA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","95"
"MA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","98"
"MD","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","97"
"ME","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","98"
"MI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","97"
"MN","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","97"
"MO","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","97"
"MP","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","Not Available"
"MS","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","95"
"MT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","96"
"NC","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","98"
"ND","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","97"
"NE","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","98"
"NH","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","99"
"NJ","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","97"
"NM","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","94"
"NV","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","96"
"NY","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","97"
"OH","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","98"
"OK","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","96"
"OR","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","96"
"PA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","98"
"PR","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","73"
"RI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","98"
"SC","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","96"
"SD","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","97"
"TN","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","97"
"TX","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","97"
"UT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","97"
"VA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","98"
"VI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","96"
"VT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","97"
"WA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","98"
"WI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","98"
"WV","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","97"
"WY","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were taking heart drugs called beta blockers before coming to the hospital, who were kept on the beta blockers during the period just before and after their surgery Higher percentages are better","SCIP_CARD_2","91"
"AK","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"AL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"AR","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"AS","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","Not Available"
"AZ","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"CA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"CO","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"CT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"DC","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","97"
"DE","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"FL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"GA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"GU","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","86"
"HI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"IA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"ID","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"IL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"IN","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"KS","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"KY","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"LA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"MA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"MD","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"ME","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"MI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"MN","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"MO","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"MP","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","Not Available"
"MS","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"MT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"NC","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"ND","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"NE","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"NH","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"NJ","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"NM","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"NV","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"NY","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"OH","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"OK","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"OR","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","97"
"PA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"PR","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","89"
"RI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"SC","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"SD","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"TN","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"TX","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"UT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"VA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"VI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","94"
"VT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"WA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"WI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"WV","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","99"
"WY","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection Higher percentages are better","SCIP_INF_1","98"
"AK","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","98"
"AL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"AR","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"AS","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","Not Available"
"AZ","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","98"
"CA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"CO","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"CT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"DC","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","98"
"DE","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"FL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"GA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"GU","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","81"
"HI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"IA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"ID","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"IL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"IN","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"KS","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"KY","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"LA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","98"
"MA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"MD","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","98"
"ME","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"MI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"MN","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
"MO","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection Higher percentages are better","SCIP_INF_2","99"
