"Provider Number","Hospital Name","State","Measure Code","Measure Name","Measure Response"
"'110186'","DOCTORS HOSPITAL","GA","SM_PART_NURSE","Nursing care registry","Y"
"'110233'","SOUTHEASTERN REGIONAL MEDICAL CENTER","GA","SM_PART_NURSE","Nursing care registry","Not Available"
"'111300'","SOUTHWEST GEORGIA REGIONAL MEDICAL CENTER","GA","SM_PART_NURSE","Nursing care registry","N"
"'111303'","JASPER MEMORIAL HOSPITAL","GA","SM_PART_NURSE","Nursing care registry","N"
"'111327'","BACON COUNTY HOSPITAL","GA","SM_PART_NURSE","Nursing care registry","N"
"'120002'","MAUI MEMORIAL MEDICAL CENTER","HI","SM_PART_NURSE","Nursing care registry","N"
"'120007'","KUAKINI MEDICAL CENTER","HI","SM_PART_NURSE","Nursing care registry","N"
"'120011'","KAISER FOUNDATION HOSPITAL","HI","SM_PART_NURSE","Nursing care registry","Y"
"'121304'","KAHUKU MEDICAL CENTER","HI","SM_PART_NURSE","Nursing care registry","Not Available"
"'130014'","WEST VALLEY MEDICAL CENTER","ID","SM_PART_NURSE","Nursing care registry","N"
"'130067'","IDAHO DOCTORS HOSPITAL","ID","SM_PART_NURSE","Nursing care registry","N"
"'131305'","STEELE MEMORIAL MEDICAL CENTER","ID","SM_PART_NURSE","Nursing care registry","N"
"'131325'","BINGHAM MEMORIAL HOSPITAL","ID","SM_PART_NURSE","Nursing care registry","N"
"'140046'","GOOD SAMARITAN REGIONAL HLTH CENTER","IL","SM_PART_NURSE","Nursing care registry","N"
"'140049'","WEST SUBURBAN MEDICAL CENTER","IL","SM_PART_NURSE","Nursing care registry","Y"
"'140052'","SAINT ANTHONY'S HEALTH CENTER","IL","SM_PART_NURSE","Nursing care registry","N"
"'140091'","THE CARLE FOUNDATION HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Y"
"'140103'","ST BERNARD HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","N"
"'140130'","LAKE FOREST HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Y"
"'140160'","FHN MEMORIAL HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Y"
"'140180'","PRESENCE SAINTS MARY AND ELIZABETH MEDICAL CENTER","IL","SM_PART_NURSE","Nursing care registry","Y"
"'140208'","ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER","IL","SM_PART_NURSE","Nursing care registry","Y"
"'140213'","SILVER CROSS HOSPITAL  AND MEDICAL CENTERS","IL","SM_PART_NURSE","Nursing care registry","N"
"'140231'","EDWARD HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Y"
"'140281'","NORTHWESTERN MEMORIAL HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Y"
"'140290'","ST ALEXIUS MEDICAL CENTER","IL","SM_PART_NURSE","Nursing care registry","Y"
"'140294'","CROSSROADS COMMUNITY HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","N"
"'141307'","PINCKNEYVILLE COMMUNITY HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","N"
"'141311'","FAIRFIELD MEMORIAL HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Not Available"
"'141330'","HOPEDALE MEDICAL COMPLEX","IL","SM_PART_NURSE","Nursing care registry","Not Available"
"'141343'","CRAWFORD MEMORIAL HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Not Available"
"'141344'","LAWRENCE COUNTY MEMORIAL HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Not Available"
"'141346'","FAYETTE COUNTY HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Not Available"
"'150004'","FRANCISCAN ST MARGARET HEALTH - HAMMOND","IN","SM_PART_NURSE","Nursing care registry","Y"
"'150010'","ST JOSEPH HOSPITAL & HEALTH CENTER INC","IN","SM_PART_NURSE","Nursing care registry","Y"
"'150023'","UNION HOSPITAL INC","IN","SM_PART_NURSE","Nursing care registry","Y"
"'150026'","IU HEALTH GOSHEN HOSPITAL","IN","SM_PART_NURSE","Nursing care registry","Y"
"'150059'","RIVERVIEW HOSPITAL","IN","SM_PART_NURSE","Nursing care registry","Y"
"'150074'","COMMUNITY HOSPITAL EAST","IN","SM_PART_NURSE","Nursing care registry","Y"
"'150084'","ST VINCENT HOSPITAL & HEALTH SERVICES","IN","SM_PART_NURSE","Nursing care registry","Y"
"'150091'","PARKVIEW HUNTINGTON HOSPITAL","IN","SM_PART_NURSE","Nursing care registry","Y"
"'150101'","PARKVIEW WHITLEY HOSPITAL","IN","SM_PART_NURSE","Nursing care registry","Y"
"'150125'","COMMUNITY HOSPITAL","IN","SM_PART_NURSE","Nursing care registry","Y"
"'150153'","ST VINCENT HEART CENTER OF INDIANA LLC","IN","SM_PART_NURSE","Nursing care registry","N"
"'150164'","MONROE HOSPITAL","IN","SM_PART_NURSE","Nursing care registry","N"
"'150168'","THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR","IN","SM_PART_NURSE","Nursing care registry","N"
"'151303'","ST VINCENT JENNINGS HOSPITAL INC","IN","SM_PART_NURSE","Nursing care registry","Not Available"
"'151307'","ST VINCENT WILLIAMSPORT HOSPITAL INC","IN","SM_PART_NURSE","Nursing care registry","Not Available"
"'151330'","ADAMS MEMORIAL HOSPITAL","IN","SM_PART_NURSE","Nursing care registry","Not Available"
"'151332'","DECATUR COUNTY MEMORIAL HOSPITAL","IN","SM_PART_NURSE","Nursing care registry","N"
"'151334'","SCOTT MEMORIAL HOSPITAL","IN","SM_PART_NURSE","Nursing care registry","Not Available"
"'160016'","TRINITY REGIONAL MEDICAL CENTER","IA","SM_PART_NURSE","Nursing care registry","Y"
"'161300'","BAUM HARMON MERCY HOSPITAL","IA","SM_PART_NURSE","Nursing care registry","Not Available"
"'161302'","IOWA SPECIALTY HOSPITAL-CLARION","IA","SM_PART_NURSE","Nursing care registry","Not Available"
"'161306'","JONES REGIONAL MEDICAL CENTER","IA","SM_PART_NURSE","Nursing care registry","Not Available"
"'161307'","HANCOCK COUNTY HEALTH SYSTEM","IA","SM_PART_NURSE","Nursing care registry","Not Available"
"'161316'","PALMER LUTHERAN HEALTH CENTER","IA","SM_PART_NURSE","Nursing care registry","Not Available"
"'161335'","BUCHANAN COUNTY HEALTH CENTER","IA","SM_PART_NURSE","Nursing care registry","Not Available"
"'161339'","WAVERLY HEALTH CENTER","IA","SM_PART_NURSE","Nursing care registry","Y"
"'161347'","FLOYD COUNTY MEMORIAL HOSPITAL","IA","SM_PART_NURSE","Nursing care registry","Not Available"
"'161355'","KNOXVILLE HOSPITAL & CLINICS","IA","SM_PART_NURSE","Nursing care registry","Not Available"
"'161359'","BURGESS HEALTH CENTER","IA","SM_PART_NURSE","Nursing care registry","Not Available"
"'161372'","BOONE COUNTY HOSPITAL","IA","SM_PART_NURSE","Nursing care registry","Not Available"
"'170023'","ST CATHERINE HOSPITAL","KS","SM_PART_NURSE","Nursing care registry","N"
"'170074'","GEARY COMMUNITY HOSPITAL","KS","SM_PART_NURSE","Nursing care registry","N"
"'170110'","BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL","KS","SM_PART_NURSE","Nursing care registry","N"
"'170120'","LABETTE HEALTH","KS","SM_PART_NURSE","Nursing care registry","N"
"'170150'","SOUTH CENTRAL KS  MED CENTER","KS","SM_PART_NURSE","Nursing care registry","N"
"'170175'","WESTERN PLAINS MEDICAL COMPLEX","KS","SM_PART_NURSE","Nursing care registry","N"
"'170182'","MENORAH MEDICAL CENTER","KS","SM_PART_NURSE","Nursing care registry","Y"
"'170187'","SALINA SURGICAL HOSPITAL","KS","SM_PART_NURSE","Nursing care registry","N"
"'170191'","GREAT BEND REGIONAL HOSPITAL","KS","SM_PART_NURSE","Nursing care registry","N"
"'170197'","KANSAS MEDICAL CENTER LLC","KS","SM_PART_NURSE","Nursing care registry","N"
"'170198'","SUMMIT SURGICAL LLC","KS","SM_PART_NURSE","Nursing care registry","N"
"'171301'","ELLINWOOD DISTRICT HOSPITAL","KS","SM_PART_NURSE","Nursing care registry","Not Available"
"'171315'","NEMAHA VALLEY COMMUNITY HOSPITAL","KS","SM_PART_NURSE","Nursing care registry","Not Available"
"'171318'","SEDAN CITY HOSPITAL","KS","SM_PART_NURSE","Nursing care registry","N"
"'171321'","MEADE DISTRICT HOSPITAL","KS","SM_PART_NURSE","Nursing care registry","Not Available"
"'171324'","SATANTA DISTRICT HOSPITAL","KS","SM_PART_NURSE","Nursing care registry","N"
"'171341'","HIAWATHA COMMUNITY HOSPITAL","KS","SM_PART_NURSE","Nursing care registry","Not Available"
"'171347'","SHERIDAN COUNTY HOSPITAL","KS","SM_PART_NURSE","Nursing care registry","Not Available"
"'171355'","TREGO COUNTY LEMKE MEMORIAL HOSPITAL","KS","SM_PART_NURSE","Nursing care registry","Not Available"
"'171369'","HODGEMAN COUNTY HEALTH CENTER","KS","SM_PART_NURSE","Nursing care registry","Not Available"
"'180021'","PINEVILLE COMMUNITY HOSPITAL","KY","SM_PART_NURSE","Nursing care registry","N"
"'180046'","BOURBON COMMUNITY HOSPITAL","KY","SM_PART_NURSE","Nursing care registry","N"
"'180048'","EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER","KY","SM_PART_NURSE","Nursing care registry","Y"
"'180079'","HARRISON MEMORIAL HOSPITAL","KY","SM_PART_NURSE","Nursing care registry","N"
"'180080'","BAPTIST HEALTH CORBIN","KY","SM_PART_NURSE","Nursing care registry","N"
"'180103'","BAPTIST HEALTH LEXINGTON","KY","SM_PART_NURSE","Nursing care registry","Y"
"'180124'","GREENVIEW REGIONAL HOSPITAL","KY","SM_PART_NURSE","Nursing care registry","N"
"'181304'","TRIGG COUNTY HOSPITAL","KY","SM_PART_NURSE","Nursing care registry","Not Available"
"'181311'","ST ELIZABETH GRANT","KY","SM_PART_NURSE","Nursing care registry","Y"
"'181320'","LIVINGSTON HOSPITAL AND HEALTHCARE SERVICES, INC","KY","SM_PART_NURSE","Nursing care registry","Not Available"
"'181322'","CALDWELL MEDICAL CENTER","KY","SM_PART_NURSE","Nursing care registry","Not Available"
"'181325'","JANE TODD CRAWFORD HOSPITAL","KY","SM_PART_NURSE","Nursing care registry","N"
"'181331'","MCDOWELL ARH HOSPITAL","KY","SM_PART_NURSE","Nursing care registry","N"
"'190001'","WASHINGTON ST TAMMANY  REGIONAL MEDICAL CENTER","LA","SM_PART_NURSE","Nursing care registry","N"
"'190003'","DAUTERIVE HOSPITAL","LA","SM_PART_NURSE","Nursing care registry","N"
"'190005'","CHARITY HOSPITAL & MEDICAL CENTER OF LOUISIANA AT","LA","SM_PART_NURSE","Nursing care registry","N"
"'190013'","WEST CALCASIEU CAMERON HOSPITAL","LA","SM_PART_NURSE","Nursing care registry","N"
"'190020'","LANE REGIONAL MEDICAL CENTER","LA","SM_PART_NURSE","Nursing care registry","Y"
"'190039'","WEST JEFFERSON MEDICAL CENTER","LA","SM_PART_NURSE","Nursing care registry","Y"
"'190086'","NORTHERN LOUISIANA MEDICAL CENTER","LA","SM_PART_NURSE","Nursing care registry","N"
"'190125'","ST FRANCIS MEDICAL CENTER","LA","SM_PART_NURSE","Nursing care registry","Y"
"'190184'","CITIZENS MEDICAL CENTER","LA","SM_PART_NURSE","Nursing care registry","N"
"'190218'","SABINE MEDICAL CENTER","LA","SM_PART_NURSE","Nursing care registry","N"
"'190255'","PARK PLACE SURGICAL HOSPITAL","LA","SM_PART_NURSE","Nursing care registry","N"
"'190267'","FAIRWAY MEDICAL CENTER","LA","SM_PART_NURSE","Nursing care registry","N"
"'190270'","SOUTHERN SURGICAL HOSPITAL","LA","SM_PART_NURSE","Nursing care registry","N"
"'190308'","ST BERNARD PARISH HOSPITAL","LA","SM_PART_NURSE","Nursing care registry","Not Available"
"'191321'","LALLIE KEMP MEDICAL CENTER","LA","SM_PART_NURSE","Nursing care registry","N"
"'200009'","MAINE MEDICAL CENTER","ME","SM_PART_NURSE","Nursing care registry","Y"
"'200025'","PARKVIEW ADVENTIST MEDICAL CENTER","ME","SM_PART_NURSE","Nursing care registry","N"
"'200041'","INLAND HOSPITAL","ME","SM_PART_NURSE","Nursing care registry","N"
"'201315'","STEPHENS MEMORIAL HOSPITAL","ME","SM_PART_NURSE","Nursing care registry","Y"
"'210011'","SAINT AGNES HOSPITAL","MD","SM_PART_NURSE","Nursing care registry","Not Available"
"'210018'","MEDSTAR MONTGOMERY MEDICAL CENTER","MD","SM_PART_NURSE","Nursing care registry","Not Available"
"'210032'","UNION HOSPITAL OF CECIL COUNTY","MD","SM_PART_NURSE","Nursing care registry","Not Available"
"'210045'","EDWARD MCCREADY MEMORIAL HOSPITAL","MD","SM_PART_NURSE","Nursing care registry","Not Available"
"'210057'","SHADY GROVE ADVENTIST HOSPITAL","MD","SM_PART_NURSE","Nursing care registry","Not Available"
"'220015'","COOLEY DICKINSON HOSPITAL INC,THE","MA","SM_PART_NURSE","Nursing care registry","Y"
"'220020'","SAINT ANNE'S HOSPITAL","MA","SM_PART_NURSE","Nursing care registry","Y"
"'220058'","CLINTON HOSPITAL ASSOCIATION","MA","SM_PART_NURSE","Nursing care registry","N"
"'220060'","JORDAN HOSPITAL INC","MA","SM_PART_NURSE","Nursing care registry","Y"
"'220063'","LOWELL GENERAL HOSPITAL","MA","SM_PART_NURSE","Nursing care registry","Y"
"'220075'","MASSACHUSETTS EYE AND EAR INFIRMARY","MA","SM_PART_NURSE","Nursing care registry","Y"
"'220108'","BETH ISRAEL DEACONESS HOSPITAL-MILTON INC","MA","SM_PART_NURSE","Nursing care registry","Y"
"'230069'","SAINT JOSEPH MERCY LIVINGSTON HOSPITAL","MI","SM_PART_NURSE","Nursing care registry","Y"
"'230080'","MCLAREN CENTRAL MICHIGAN","MI","SM_PART_NURSE","Nursing care registry","N"
"'230092'","ALLEGIANCE HEALTH","MI","SM_PART_NURSE","Nursing care registry","Y"
"'230093'","SPECTRUM HEALTH BIG RAPIDS HOSPITAL","MI","SM_PART_NURSE","Nursing care registry","N"
"'230097'","MUNSON MEDICAL CENTER","MI","SM_PART_NURSE","Nursing care registry","Y"
"'230099'","MERCY MEMORIAL HOSPITAL SYSTEM","MI","SM_PART_NURSE","Nursing care registry","Y"
"'230104'","HARPER UNIVERSITY HOSPITAL","MI","SM_PART_NURSE","Nursing care registry","Y"
"'230146'","HENRY FORD WYANDOTTE HOSPITAL","MI","SM_PART_NURSE","Nursing care registry","Y"
"'230167'","MCLAREN - GREATER LANSING","MI","SM_PART_NURSE","Nursing care registry","Y"
"'230174'","NORTH OTTAWA COMMUNITY HOSPITAL","MI","SM_PART_NURSE","Nursing care registry","N"
"'230176'","OAKWOOD SOUTHSHORE MEDICAL CENTER","MI","SM_PART_NURSE","Nursing care registry","Y"
"'230180'","MIDMICHIGAN MEDICAL CENTER-CLARE","MI","SM_PART_NURSE","Nursing care registry","N"
"'230195'","ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER","MI","SM_PART_NURSE","Nursing care registry","Y"
"'230244'","GARDEN CITY HOSPITAL","MI","SM_PART_NURSE","Nursing care registry","Y"
"'230269'","WILLIAM BEAUMONT HOSPITAL-TROY","MI","SM_PART_NURSE","Nursing care registry","Y"
"'230297'","KARMANOS CANCER CENTER","MI","SM_PART_NURSE","Nursing care registry","N"
"'231317'","SPECTRUM HEALTH UNITED MEMORIAL - KELSEY CAMPUS","MI","SM_PART_NURSE","Nursing care registry","Y"
"'231321'","BELL MEMORIAL HOSPITAL","MI","SM_PART_NURSE","Nursing care registry","N"
"'231328'","ALLEGAN GENERAL HOSPITAL","MI","SM_PART_NURSE","Nursing care registry","Not Available"
"'231330'","MARLETTE REGIONAL HOSPITAL","MI","SM_PART_NURSE","Nursing care registry","Not Available"
"'231332'","BRONSON LAKEVIEW HOSPITAL","MI","SM_PART_NURSE","Nursing care registry","Not Available"
"'240006'","OLMSTED MEDICAL CENTER","MN","SM_PART_NURSE","Nursing care registry","Y"
"'240014'","NORTHFIELD HOSPITAL","MN","SM_PART_NURSE","Nursing care registry","N"
"'240104'","ST FRANCIS REGIONAL MEDICAL CENTER","MN","SM_PART_NURSE","Nursing care registry","Y"
"'240206'","RED LAKE HOSPITAL","MN","SM_PART_NURSE","Nursing care registry","N"
"'241301'","LAKEWOOD HEALTH CENTER","MN","SM_PART_NURSE","Nursing care registry","N"
"'241309'","ESSENTIA HEALTH SANDSTONE","MN","SM_PART_NURSE","Nursing care registry","N"
"'241315'","SANFORD JACKSON MEDICAL CENTER","MN","SM_PART_NURSE","Nursing care registry","Not Available"
"'241320'","RIVERVIEW HOSPITAL","MN","SM_PART_NURSE","Nursing care registry","Not Available"
"'241327'","SLEEPY EYE MUNICIPAL HOSPITAL","MN","SM_PART_NURSE","Nursing care registry","N"
"'241329'","LAKEWOOD HEALTH SYSTEM","MN","SM_PART_NURSE","Nursing care registry","N"
"'241331'","ALBANY AREA HOSPITAL","MN","SM_PART_NURSE","Nursing care registry","Not Available"
"'241342'","ORTONVILLE AREA HEALTH SERVICES","MN","SM_PART_NURSE","Nursing care registry","Not Available"
"'241349'","PAYNESVILLE AREA HOSPITAL","MN","SM_PART_NURSE","Nursing care registry","N"
"'241350'","MERCY HOSPITAL","MN","SM_PART_NURSE","Nursing care registry","Not Available"
"'241353'","CUYUNA REGIONAL MEDICAL CENTER","MN","SM_PART_NURSE","Nursing care registry","N"
"'250034'","BAPTIST MEMORIAL HOSPITAL NORTH MS","MS","SM_PART_NURSE","Nursing care registry","N"
"'250085'","MARION GENERAL HOSPITAL","MS","SM_PART_NURSE","Nursing care registry","N"
"'250097'","SOUTHWEST MS REGIONAL MEDICAL CENTER","MS","SM_PART_NURSE","Nursing care registry","Y"
"'251300'","LACKEY MEMORIAL HOSPITAL","MS","SM_PART_NURSE","Nursing care registry","Y"
"'251313'","KINGS DAUGHTERS HOSPITAL CAH","MS","SM_PART_NURSE","Nursing care registry","N"
"'251323'","SCOTT REGIONAL HOSPITAL CAH","MS","SM_PART_NURSE","Nursing care registry","Not Available"
"'251325'","COVINGTON COUNTY HOSPITAL CAH","MS","SM_PART_NURSE","Nursing care registry","Not Available"
"'251326'","JEFFERSON DAVIS COMMUNITY HOSPITAL CAH","MS","SM_PART_NURSE","Nursing care registry","Not Available"
"'251329'","GREENE COUNTY HOSPITAL CAH","MS","SM_PART_NURSE","Nursing care registry","Not Available"
"'251333'","PEARL RIVER COUNTY HOSPITAL","MS","SM_PART_NURSE","Nursing care registry","Not Available"
"'260006'","HEARTLAND REGIONAL MEDICAL CENTER","MO","SM_PART_NURSE","Nursing care registry","Y"
"'260015'","TWIN RIVERS REGIONAL MEDICAL CENTER","MO","SM_PART_NURSE","Nursing care registry","N"
"'260032'","BARNES JEWISH HOSPITAL","MO","SM_PART_NURSE","Nursing care registry","Y"
"'260061'","NEVADA REGIONAL MEDICAL CENTER","MO","SM_PART_NURSE","Nursing care registry","N"
"'260078'","OZARKS MEDICAL CENTER","MO","SM_PART_NURSE","Nursing care registry","N"
"'260091'","SSM ST MARYS HEALTH CENTER","MO","SM_PART_NURSE","Nursing care registry","Y"
"'260110'","SOUTHEAST MISSOURI HOSPITAL","MO","SM_PART_NURSE","Nursing care registry","Y"
"'260116'","MINERAL AREA REGIONAL MEDICAL CENTER","MO","SM_PART_NURSE","Nursing care registry","N"
"'260138'","ST LUKES HOSPITAL OF KANSAS CITY","MO","SM_PART_NURSE","Nursing care registry","Y"
"'260163'","PARKLAND HEALTH CENTER","MO","SM_PART_NURSE","Nursing care registry","N"
"'260176'","DES PERES HOSPITAL","MO","SM_PART_NURSE","Nursing care registry","N"
"'260183'","SAINT FRANCIS MEDICAL CENTER","MO","SM_PART_NURSE","Nursing care registry","Y"
"'260219'","PROGRESS WEST HEALTHCARE CENTER","MO","SM_PART_NURSE","Nursing care registry","N"
"'261306'","SULLIVAN COUNTY MEMORIAL HOSPITAL","MO","SM_PART_NURSE","Nursing care registry","Not Available"
"'261310'","SCOTLAND COUNTY  HOSPITAL","MO","SM_PART_NURSE","Nursing care registry","Not Available"
"'261312'","HARRISON COUNTY COMMUNITY HOSPITAL","MO","SM_PART_NURSE","Nursing care registry","Not Available"
"'261332'","CARROLL COUNTY MEMORIAL HOSPITAL","MO","SM_PART_NURSE","Nursing care registry","Not Available"
"'270023'","COMMUNITY MEDICAL CENTER INC","MT","SM_PART_NURSE","Nursing care registry","N"
"'271302'","DAHL MEMORIAL HEALTHCARE ASSOC","MT","SM_PART_NURSE","Nursing care registry","Not Available"
"'271311'","BIG SANDY MEDICAL CENTER","MT","SM_PART_NURSE","Nursing care registry","Not Available"
"'271323'","CLARK FORK VALLEY HOSPITAL","MT","SM_PART_NURSE","Nursing care registry","Not Available"
"'271331'","MINERAL COMMUNITY HOSPITAL","MT","SM_PART_NURSE","Nursing care registry","Not Available"
"'271341'","TRINITY HOSPITAL","MT","SM_PART_NURSE","Nursing care registry","Not Available"
"'280003'","BRYAN MEDICAL CENTER","NE","SM_PART_NURSE","Nursing care registry","N"
"'280065'","GREAT PLAINS REGIONAL MEDICAL CENTER","NE","SM_PART_NURSE","Nursing care registry","N"
"'280081'","ALEGENT HEALTH IMMANUEL MEDICAL CENTER","NE","SM_PART_NURSE","Nursing care registry","Y"
"'281300'","HARLAN COUNTY HEALTH SYSTEM","NE","SM_PART_NURSE","Nursing care registry","Not Available"
"'281301'","FILLMORE COUNTY HOSPITAL","NE","SM_PART_NURSE","Nursing care registry","Not Available"
"'281311'","FRANKLIN COUNTY MEMORIAL HOSPITAL","NE","SM_PART_NURSE","Nursing care registry","Not Available"
"'281314'","ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER","NE","SM_PART_NURSE","Nursing care registry","Not Available"
"'281315'","BRODSTONE MEMORIAL HOSP","NE","SM_PART_NURSE","Nursing care registry","Not Available"
"'281331'","AVERA CREIGHTON HOSPITAL","NE","SM_PART_NURSE","Nursing care registry","Not Available"
"'281332'","BUTLER COUNTY HEALTH CARE CENTER","NE","SM_PART_NURSE","Nursing care registry","Not Available"
"'281336'","YORK GENERAL HOSPITAL","NE","SM_PART_NURSE","Nursing care registry","Not Available"
"'281349'","PENDER COMMUNITY HOSPITAL","NE","SM_PART_NURSE","Nursing care registry","Not Available"
"'281355'","OGALLALA COMMUNITY HOSPITAL","NE","SM_PART_NURSE","Nursing care registry","Y"
"'281361'","LEXINGTON REGIONAL HEALTH CENTER","NE","SM_PART_NURSE","Nursing care registry","Not Available"
"'290003'","SUNRISE HOSPITAL AND MEDICAL CENTER","NV","SM_PART_NURSE","Nursing care registry","N"
"'290008'","NORTHEASTERN NEVADA REGIONAL HOSPITAL","NV","SM_PART_NURSE","Nursing care registry","N"
"'290020'","NYE REGIONAL MEDICAL CENTER","NV","SM_PART_NURSE","Nursing care registry","Not Available"
"'290032'","NORTHERN NEVADA MEDICAL CENTER","NV","SM_PART_NURSE","Nursing care registry","N"
"'291308'","HUMBOLDT GENERAL HOSPITAL","NV","SM_PART_NURSE","Nursing care registry","Not Available"
"'300034'","CATHOLIC MEDICAL CENTER","NH","SM_PART_NURSE","Nursing care registry","Y"
"'301301'","COTTAGE HOSPITAL","NH","SM_PART_NURSE","Nursing care registry","Not Available"
"'310017'","CHILTON HOSPITAL","NJ","SM_PART_NURSE","Nursing care registry","Y"
"'310034'","RIVERVIEW MEDICAL CENTER","NJ","SM_PART_NURSE","Nursing care registry","Y"
"'310044'","CAPITAL HEALTH MEDICAL CENTER - HOPEWELL","NJ","SM_PART_NURSE","Nursing care registry","Y"
"'310045'","ENGLEWOOD HOSPITAL AND MEDICAL CENTER","NJ","SM_PART_NURSE","Nursing care registry","Y"
"'310054'","HACKENSACK-UMC MOUNTAINSIDE","NJ","SM_PART_NURSE","Nursing care registry","Y"
"'310061'","LOURDES MEDICAL CENTER OF BURLINGTON COUNTY","NJ","SM_PART_NURSE","Nursing care registry","Y"
"'310070'","SAINT PETER'S UNIVERSITY HOSPITAL","NJ","SM_PART_NURSE","Nursing care registry","Y"
"'310073'","JERSEY SHORE UNIVERSITY MEDICAL CENTER","NJ","SM_PART_NURSE","Nursing care registry","Y"
"'310091'","MEMORIAL HOSPITAL OF SALEM COUNTY","NJ","SM_PART_NURSE","Nursing care registry","N"
"'310119'","UNIVERSITY HOSPITAL","NJ","SM_PART_NURSE","Nursing care registry","Y"
"'320017'","LOVELACE WOMEN'S HOSPITAL","NM","SM_PART_NURSE","Nursing care registry","N"
"'320062'","CROWNPOINT HEALTHCARE FACILITY","NM","SM_PART_NURSE","Nursing care registry","N"
"'330005'","KALEIDA HEALTH","NY","SM_PART_NURSE","Nursing care registry","Y"
"'330013'","ALBANY MEDICAL CENTER HOSPITAL","NY","SM_PART_NURSE","Nursing care registry","Y"
"'330023'","VASSAR BROTHERS MEDICAL CENTER","NY","SM_PART_NURSE","Nursing care registry","Y"
"'330046'","ST LUKE'S ROOSEVELT HOSPITAL","NY","SM_PART_NURSE","Nursing care registry","Y"
"'330106'","NORTH SHORE UNIVERSITY HOSPITAL","NY","SM_PART_NURSE","Nursing care registry","Y"
"'330151'","ST JAMES MERCY HOSPITAL","NY","SM_PART_NURSE","Nursing care registry","N"
"'330162'","NORTHERN WESTCHESTER HOSPITAL","NY","SM_PART_NURSE","Nursing care registry","Y"
"'330163'","EASTERN NIAGARA HOSPITAL","NY","SM_PART_NURSE","Nursing care registry","N"
"'330167'","WINTHROP-UNIVERSITY HOSPITAL","NY","SM_PART_NURSE","Nursing care registry","Y"
"'330181'","GLEN COVE HOSPITAL","NY","SM_PART_NURSE","Nursing care registry","Y"
"'330226'","UNITY HOSPITAL OF ROCHESTER","NY","SM_PART_NURSE","Nursing care registry","Y"
"'330232'","ST MARY'S HOSPITAL ( TROY )","NY","SM_PART_NURSE","Nursing care registry","Y"
"'330233'","BROOKDALE HOSPITAL MEDICAL CENTER","NY","SM_PART_NURSE","Nursing care registry","N"
"'330245'","ST ELIZABETH MEDICAL CENTER","NY","SM_PART_NURSE","Nursing care registry","Y"
"'330250'","CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR","NY","SM_PART_NURSE","Nursing care registry","N"
"'330270'","HOSPITAL FOR SPECIAL SURGERY","NY","SM_PART_NURSE","Nursing care registry","Y"
"'330332'","ST JOSEPH HOSPITAL","NY","SM_PART_NURSE","Nursing care registry","Y"
"'330394'","UNITED HEALTH SERVICES HOSPITALS, INC","NY","SM_PART_NURSE","Nursing care registry","Y"
"'331301'","CUBA MEMORIAL HOSPITAL, INC","NY","SM_PART_NURSE","Nursing care registry","Not Available"
"'331312'","DELAWARE VALLEY HOSPITAL, INC","NY","SM_PART_NURSE","Nursing care registry","N"
"'331313'","SCHUYLER HOSPITAL, INC","NY","SM_PART_NURSE","Nursing care registry","N"
"'340002'","MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE","NC","SM_PART_NURSE","Nursing care registry","Y"
"'340004'","HIGH POINT REGIONAL HOSPITAL","NC","SM_PART_NURSE","Nursing care registry","Y"
"'340013'","RUTHERFORD HOSPITAL INC","NC","SM_PART_NURSE","Nursing care registry","N"
"'340027'","LENOIR MEMORIAL HOSPITAL","NC","SM_PART_NURSE","Nursing care registry","N"
"'340041'","CALDWELL MEMORIAL HOSPITAL","NC","SM_PART_NURSE","Nursing care registry","N"
"'340051'","WATAUGA MEDICAL CENTER","NC","SM_PART_NURSE","Nursing care registry","Y"
"'340097'","HUGH CHATHAM MEMORIAL HOSPITAL","NC","SM_PART_NURSE","Nursing care registry","Y"
"'340114'","REX HOSPITAL","NC","SM_PART_NURSE","Nursing care registry","Y"
"'340145'","CAROLINAS MEDICAL CENTER-LINCOLN","NC","SM_PART_NURSE","Nursing care registry","Y"
