"State","Condition","Measure Name","State Average"
"NM","Heart Attack","Patients Given Smoking Cessation Advice/Counseling","61"
"NM","Heart Attack","Patients Given Thrombolytic Medication Within 30 Minutes Of Arrival","17"
"NM","Heart Attack","Patients Given PCI Within 120 Minutes Of Arrival","61"
"NM","Heart Failure","Patients Given Discharge Instructions","19"
"NM","Heart Failure","Patients Given Smoking Cessation Advice/Counseling","42"
"NM","Pneumonia","Patients Having a Blood Culture Performed Prior to First Antibiotic Received in Hospital","81"
"NM","Pneumonia","Patients Given Smoking Cessation Advice/Counseling","51"
"NM","Pneumonia","Patients Given the Most Appropriate Initial Antibiotic(s)","77"
"NM","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","76"
"NM","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","76"
"NV","Heart Attack","Patients Given Aspirin at Arrival","95"
"NV","Heart Attack","Patients Given Aspirin at Discharge","88"
"NV","Heart Attack","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","87"
"NV","Heart Attack","Patients Given Beta Blocker at Discharge","85"
"NV","Heart Attack","Patients Given Beta Blocker at Arrival","82"
"NV","Heart Failure","Patients Given Assessment of Left Ventricular Function (LVF)","79"
"NV","Heart Failure","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","79"
"NV","Pneumonia","Patients Given Oxygenation Assessment","100"
"NV","Pneumonia","Patients Assessed and Given Pneumococcal Vaccination","46"
"NV","Pneumonia","Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","71"
"NV","Heart Attack","Patients Given Smoking Cessation Advice/Counseling","92"
"NV","Heart Attack","Patients Given Thrombolytic Medication Within 30 Minutes Of Arrival","34"
"NV","Heart Attack","Patients Given PCI Within 120 Minutes Of Arrival","43"
"NV","Heart Failure","Patients Given Discharge Instructions","38"
"NV","Heart Failure","Patients Given Smoking Cessation Advice/Counseling","71"
"NV","Pneumonia","Patients Having a Blood Culture Performed Prior to First Antibiotic Received in Hospital","70"
"NV","Pneumonia","Patients Given Smoking Cessation Advice/Counseling","68"
"NV","Pneumonia","Patients Given the Most Appropriate Initial Antibiotic(s)","79"
"NV","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","69"
"NV","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","36"
"NY","Heart Attack","Patients Given Aspirin at Arrival","94"
"NY","Heart Attack","Patients Given Aspirin at Discharge","93"
"NY","Heart Attack","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","83"
"NY","Heart Attack","Patients Given Beta Blocker at Discharge","94"
"NY","Heart Attack","Patients Given Beta Blocker at Arrival","93"
"NY","Heart Failure","Patients Given Assessment of Left Ventricular Function (LVF)","89"
"NY","Heart Failure","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","83"
"NY","Pneumonia","Patients Given Oxygenation Assessment","99"
"NY","Pneumonia","Patients Assessed and Given Pneumococcal Vaccination","61"
"NY","Pneumonia","Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","73"
"NY","Heart Attack","Patients Given Smoking Cessation Advice/Counseling","78"
"NY","Heart Attack","Patients Given Thrombolytic Medication Within 30 Minutes Of Arrival","30"
"NY","Heart Attack","Patients Given PCI Within 120 Minutes Of Arrival","66"
"NY","Heart Failure","Patients Given Discharge Instructions","52"
"NY","Heart Failure","Patients Given Smoking Cessation Advice/Counseling","77"
"NY","Pneumonia","Patients Having a Blood Culture Performed Prior to First Antibiotic Received in Hospital","83"
"NY","Pneumonia","Patients Given Smoking Cessation Advice/Counseling","74"
"NY","Pneumonia","Patients Given the Most Appropriate Initial Antibiotic(s)","81"
"NY","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","76"
"NY","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","69"
"OH","Heart Attack","Patients Given Aspirin at Arrival","95"
"OH","Heart Attack","Patients Given Aspirin at Discharge","92"
"OH","Heart Attack","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","81"
"OH","Heart Attack","Patients Given Beta Blocker at Discharge","93"
"OH","Heart Attack","Patients Given Beta Blocker at Arrival","90"
"OH","Heart Failure","Patients Given Assessment of Left Ventricular Function (LVF)","89"
"OH","Heart Failure","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","82"
"OH","Pneumonia","Patients Given Oxygenation Assessment","99"
"OH","Pneumonia","Patients Assessed and Given Pneumococcal Vaccination","65"
"OH","Pneumonia","Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","80"
"OH","Heart Attack","Patients Given Smoking Cessation Advice/Counseling","84"
"OH","Heart Attack","Patients Given Thrombolytic Medication Within 30 Minutes Of Arrival","28"
"OH","Heart Attack","Patients Given PCI Within 120 Minutes Of Arrival","71"
"OH","Heart Failure","Patients Given Discharge Instructions","67"
"OH","Heart Failure","Patients Given Smoking Cessation Advice/Counseling","83"
"OH","Pneumonia","Patients Having a Blood Culture Performed Prior to First Antibiotic Received in Hospital","84"
"OH","Pneumonia","Patients Given Smoking Cessation Advice/Counseling","79"
"OH","Pneumonia","Patients Given the Most Appropriate Initial Antibiotic(s)","80"
"OH","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","75"
"OH","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","58"
"OK","Heart Attack","Patients Given Aspirin at Arrival","85"
"OK","Heart Attack","Patients Given Aspirin at Discharge","85"
"OK","Heart Attack","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","74"
"OK","Heart Attack","Patients Given Beta Blocker at Discharge","82"
"OK","Heart Attack","Patients Given Beta Blocker at Arrival","76"
"OK","Heart Failure","Patients Given Assessment of Left Ventricular Function (LVF)","71"
"OK","Heart Failure","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","81"
"OK","Pneumonia","Patients Given Oxygenation Assessment","99"
"OK","Pneumonia","Patients Assessed and Given Pneumococcal Vaccination","63"
"OK","Pneumonia","Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","81"
"OK","Heart Attack","Patients Given Smoking Cessation Advice/Counseling","73"
"OK","Heart Attack","Patients Given Thrombolytic Medication Within 30 Minutes Of Arrival","36"
"OK","Heart Attack","Patients Given PCI Within 120 Minutes Of Arrival","73"
"OK","Heart Failure","Patients Given Discharge Instructions","49"
"OK","Heart Failure","Patients Given Smoking Cessation Advice/Counseling","68"
"OK","Pneumonia","Patients Having a Blood Culture Performed Prior to First Antibiotic Received in Hospital","84"
"OK","Pneumonia","Patients Given Smoking Cessation Advice/Counseling","66"
"OK","Pneumonia","Patients Given the Most Appropriate Initial Antibiotic(s)","76"
"OK","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","86"
"OK","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","81"
"OR","Heart Attack","Patients Given Aspirin at Arrival","93"
"OR","Heart Attack","Patients Given Aspirin at Discharge","90"
"OR","Heart Attack","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"OR","Heart Attack","Patients Given Beta Blocker at Discharge","92"
"OR","Heart Attack","Patients Given Beta Blocker at Arrival","91"
"OR","Heart Failure","Patients Given Assessment of Left Ventricular Function (LVF)","83"
"OR","Heart Failure","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","82"
"OR","Pneumonia","Patients Given Oxygenation Assessment","100"
"OR","Pneumonia","Patients Assessed and Given Pneumococcal Vaccination","55"
"OR","Pneumonia","Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","80"
"OR","Heart Attack","Patients Given Smoking Cessation Advice/Counseling","77"
"OR","Heart Attack","Patients Given Thrombolytic Medication Within 30 Minutes Of Arrival","23"
"OR","Heart Attack","Patients Given PCI Within 120 Minutes Of Arrival","64"
"OR","Heart Failure","Patients Given Discharge Instructions","38"
"OR","Heart Failure","Patients Given Smoking Cessation Advice/Counseling","64"
"OR","Pneumonia","Patients Having a Blood Culture Performed Prior to First Antibiotic Received in Hospital","81"
"OR","Pneumonia","Patients Given Smoking Cessation Advice/Counseling","69"
"OR","Pneumonia","Patients Given the Most Appropriate Initial Antibiotic(s)","82"
"OR","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","77"
"OR","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","67"
"PA","Heart Attack","Patients Given Aspirin at Arrival","92"
"PA","Heart Attack","Patients Given Aspirin at Discharge","91"
"PA","Heart Attack","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","77"
"PA","Heart Attack","Patients Given Beta Blocker at Discharge","91"
"PA","Heart Attack","Patients Given Beta Blocker at Arrival","89"
"PA","Heart Failure","Patients Given Assessment of Left Ventricular Function (LVF)","88"
"PA","Heart Failure","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","78"
"PA","Pneumonia","Patients Given Oxygenation Assessment","99"
"PA","Pneumonia","Patients Assessed and Given Pneumococcal Vaccination","64"
"PA","Pneumonia","Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","75"
"PA","Heart Attack","Patients Given Smoking Cessation Advice/Counseling","81"
"PA","Heart Attack","Patients Given Thrombolytic Medication Within 30 Minutes Of Arrival","23"
"PA","Heart Attack","Patients Given PCI Within 120 Minutes Of Arrival","60"
"PA","Heart Failure","Patients Given Discharge Instructions","53"
"PA","Heart Failure","Patients Given Smoking Cessation Advice/Counseling","75"
"PA","Pneumonia","Patients Having a Blood Culture Performed Prior to First Antibiotic Received in Hospital","85"
"PA","Pneumonia","Patients Given Smoking Cessation Advice/Counseling","74"
"PA","Pneumonia","Patients Given the Most Appropriate Initial Antibiotic(s)","80"
"PA","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","72"
"PA","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","67"
"PR","Heart Attack","Patients Given Aspirin at Arrival","86"
"PR","Heart Attack","Patients Given Aspirin at Discharge","82"
"PR","Heart Attack","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","77"
"PR","Heart Attack","Patients Given Beta Blocker at Discharge","83"
"PR","Heart Attack","Patients Given Beta Blocker at Arrival","78"
"PR","Heart Failure","Patients Given Assessment of Left Ventricular Function (LVF)","78"
"PR","Heart Failure","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"PR","Pneumonia","Patients Given Oxygenation Assessment","94"
"PR","Pneumonia","Patients Assessed and Given Pneumococcal Vaccination","30"
"PR","Pneumonia","Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","40"
"PR","Heart Attack","Patients Given Smoking Cessation Advice/Counseling","86"
"PR","Heart Attack","Patients Given Thrombolytic Medication Within 30 Minutes Of Arrival","26"
"PR","Heart Attack","Patients Given PCI Within 120 Minutes Of Arrival","41"
"PR","Heart Failure","Patients Given Discharge Instructions","63"
"PR","Heart Failure","Patients Given Smoking Cessation Advice/Counseling","89"
"PR","Pneumonia","Patients Having a Blood Culture Performed Prior to First Antibiotic Received in Hospital","64"
"PR","Pneumonia","Patients Given Smoking Cessation Advice/Counseling","86"
"PR","Pneumonia","Patients Given the Most Appropriate Initial Antibiotic(s)","71"
"PR","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","54"
"PR","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","65"
"RI","Heart Attack","Patients Given Aspirin at Arrival","95"
"RI","Heart Attack","Patients Given Aspirin at Discharge","94"
"RI","Heart Attack","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","82"
"RI","Heart Attack","Patients Given Beta Blocker at Discharge","95"
"RI","Heart Attack","Patients Given Beta Blocker at Arrival","93"
"RI","Heart Failure","Patients Given Assessment of Left Ventricular Function (LVF)","91"
"RI","Heart Failure","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","81"
"RI","Pneumonia","Patients Given Oxygenation Assessment","99"
"RI","Pneumonia","Patients Assessed and Given Pneumococcal Vaccination","51"
"RI","Pneumonia","Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","78"
"RI","Heart Attack","Patients Given Smoking Cessation Advice/Counseling","72"
"RI","Heart Attack","Patients Given Thrombolytic Medication Within 30 Minutes Of Arrival","36"
"RI","Heart Attack","Patients Given PCI Within 120 Minutes Of Arrival","83"
"RI","Heart Failure","Patients Given Discharge Instructions","64"
"RI","Heart Failure","Patients Given Smoking Cessation Advice/Counseling","57"
"RI","Pneumonia","Patients Having a Blood Culture Performed Prior to First Antibiotic Received in Hospital","82"
"RI","Pneumonia","Patients Given Smoking Cessation Advice/Counseling","69"
"RI","Pneumonia","Patients Given the Most Appropriate Initial Antibiotic(s)","87"
"RI","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","95"
"RI","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","80"
"SC","Heart Attack","Patients Given Aspirin at Arrival","89"
"SC","Heart Attack","Patients Given Aspirin at Discharge","86"
"SC","Heart Attack","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","81"
"SC","Heart Attack","Patients Given Beta Blocker at Discharge","88"
"SC","Heart Attack","Patients Given Beta Blocker at Arrival","82"
"SC","Heart Failure","Patients Given Assessment of Left Ventricular Function (LVF)","85"
"SC","Heart Failure","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","84"
"SC","Pneumonia","Patients Given Oxygenation Assessment","99"
"SC","Pneumonia","Patients Assessed and Given Pneumococcal Vaccination","66"
"SC","Pneumonia","Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","77"
"SC","Heart Attack","Patients Given Smoking Cessation Advice/Counseling","88"
"SC","Heart Attack","Patients Given Thrombolytic Medication Within 30 Minutes Of Arrival","20"
"SC","Heart Attack","Patients Given PCI Within 120 Minutes Of Arrival","66"
"SC","Heart Failure","Patients Given Discharge Instructions","58"
"SC","Heart Failure","Patients Given Smoking Cessation Advice/Counseling","81"
"SC","Pneumonia","Patients Having a Blood Culture Performed Prior to First Antibiotic Received in Hospital","84"
"SC","Pneumonia","Patients Given Smoking Cessation Advice/Counseling","81"
"SC","Pneumonia","Patients Given the Most Appropriate Initial Antibiotic(s)","79"
"SC","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","81"
"SC","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","74"
"SD","Heart Attack","Patients Given Aspirin at Arrival","93"
"SD","Heart Attack","Patients Given Aspirin at Discharge","92"
"SD","Heart Attack","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","79"
"SD","Heart Attack","Patients Given Beta Blocker at Discharge","93"
"SD","Heart Attack","Patients Given Beta Blocker at Arrival","85"
"SD","Heart Failure","Patients Given Assessment of Left Ventricular Function (LVF)","78"
"SD","Heart Failure","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","84"
"SD","Pneumonia","Patients Given Oxygenation Assessment","99"
"SD","Pneumonia","Patients Assessed and Given Pneumococcal Vaccination","70"
"SD","Pneumonia","Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","85"
"SD","Heart Attack","Patients Given Smoking Cessation Advice/Counseling","74"
"SD","Heart Attack","Patients Given Thrombolytic Medication Within 30 Minutes Of Arrival","33"
"SD","Heart Attack","Patients Given PCI Within 120 Minutes Of Arrival","55"
"SD","Heart Failure","Patients Given Discharge Instructions","69"
"SD","Heart Failure","Patients Given Smoking Cessation Advice/Counseling","78"
"SD","Pneumonia","Patients Having a Blood Culture Performed Prior to First Antibiotic Received in Hospital","86"
"SD","Pneumonia","Patients Given Smoking Cessation Advice/Counseling","74"
"SD","Pneumonia","Patients Given the Most Appropriate Initial Antibiotic(s)","78"
"SD","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","83"
"SD","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","87"
"TN","Heart Attack","Patients Given Aspirin at Arrival","89"
"TN","Heart Attack","Patients Given Aspirin at Discharge","84"
"TN","Heart Attack","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","79"
"TN","Heart Attack","Patients Given Beta Blocker at Discharge","84"
"TN","Heart Attack","Patients Given Beta Blocker at Arrival","81"
"TN","Heart Failure","Patients Given Assessment of Left Ventricular Function (LVF)","80"
"TN","Heart Failure","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","78"
"TN","Pneumonia","Patients Given Oxygenation Assessment","99"
"TN","Pneumonia","Patients Assessed and Given Pneumococcal Vaccination","65"
"TN","Pneumonia","Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","78"
"TN","Heart Attack","Patients Given Smoking Cessation Advice/Counseling","84"
"TN","Heart Attack","Patients Given Thrombolytic Medication Within 30 Minutes Of Arrival","33"
"TN","Heart Attack","Patients Given PCI Within 120 Minutes Of Arrival","63"
"TN","Heart Failure","Patients Given Discharge Instructions","55"
"TN","Heart Failure","Patients Given Smoking Cessation Advice/Counseling","84"
"TN","Pneumonia","Patients Having a Blood Culture Performed Prior to First Antibiotic Received in Hospital","81"
"TN","Pneumonia","Patients Given Smoking Cessation Advice/Counseling","83"
"TN","Pneumonia","Patients Given the Most Appropriate Initial Antibiotic(s)","80"
"TN","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","72"
"TN","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","70"
"TX","Heart Attack","Patients Given Aspirin at Arrival","90"
"TX","Heart Attack","Patients Given Aspirin at Discharge","85"
"TX","Heart Attack","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","80"
"TX","Heart Attack","Patients Given Beta Blocker at Discharge","85"
"TX","Heart Attack","Patients Given Beta Blocker at Arrival","82"
"TX","Heart Failure","Patients Given Assessment of Left Ventricular Function (LVF)","77"
"TX","Heart Failure","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","81"
"TX","Pneumonia","Patients Given Oxygenation Assessment","98"
"TX","Pneumonia","Patients Assessed and Given Pneumococcal Vaccination","57"
"TX","Pneumonia","Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","75"
"TX","Heart Attack","Patients Given Smoking Cessation Advice/Counseling","85"
"TX","Heart Attack","Patients Given Thrombolytic Medication Within 30 Minutes Of Arrival","25"
"TX","Heart Attack","Patients Given PCI Within 120 Minutes Of Arrival","58"
"TX","Heart Failure","Patients Given Discharge Instructions","52"
"TX","Heart Failure","Patients Given Smoking Cessation Advice/Counseling","78"
"TX","Pneumonia","Patients Having a Blood Culture Performed Prior to First Antibiotic Received in Hospital","82"
"TX","Pneumonia","Patients Given Smoking Cessation Advice/Counseling","75"
"TX","Pneumonia","Patients Given the Most Appropriate Initial Antibiotic(s)","77"
"TX","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","69"
"TX","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","61"
"UT","Heart Attack","Patients Given Aspirin at Arrival","87"
"UT","Heart Attack","Patients Given Aspirin at Discharge","79"
"UT","Heart Attack","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","81"
"UT","Heart Attack","Patients Given Beta Blocker at Discharge","79"
"UT","Heart Attack","Patients Given Beta Blocker at Arrival","76"
"UT","Heart Failure","Patients Given Assessment of Left Ventricular Function (LVF)","69"
"UT","Heart Failure","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","82"
"UT","Pneumonia","Patients Given Oxygenation Assessment","100"
"UT","Pneumonia","Patients Assessed and Given Pneumococcal Vaccination","57"
"UT","Pneumonia","Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","83"
"UT","Heart Attack","Patients Given Smoking Cessation Advice/Counseling","91"
"UT","Heart Attack","Patients Given Thrombolytic Medication Within 30 Minutes Of Arrival","45"
"UT","Heart Attack","Patients Given PCI Within 120 Minutes Of Arrival","65"
"UT","Heart Failure","Patients Given Discharge Instructions","48"
"UT","Heart Failure","Patients Given Smoking Cessation Advice/Counseling","70"
"UT","Pneumonia","Patients Having a Blood Culture Performed Prior to First Antibiotic Received in Hospital","80"
"UT","Pneumonia","Patients Given Smoking Cessation Advice/Counseling","55"
"UT","Pneumonia","Patients Given the Most Appropriate Initial Antibiotic(s)","83"
"UT","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","66"
"UT","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","60"
"VA","Heart Attack","Patients Given Aspirin at Arrival","94"
"VA","Heart Attack","Patients Given Aspirin at Discharge","91"
"VA","Heart Attack","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","80"
"VA","Heart Attack","Patients Given Beta Blocker at Discharge","91"
"VA","Heart Attack","Patients Given Beta Blocker at Arrival","90"
"VA","Heart Failure","Patients Given Assessment of Left Ventricular Function (LVF)","86"
"VA","Heart Failure","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","80"
"VA","Pneumonia","Patients Given Oxygenation Assessment","99"
"VA","Pneumonia","Patients Assessed and Given Pneumococcal Vaccination","59"
"VA","Pneumonia","Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","74"
"VA","Heart Attack","Patients Given Smoking Cessation Advice/Counseling","83"
"VA","Heart Attack","Patients Given Thrombolytic Medication Within 30 Minutes Of Arrival","26"
"VA","Heart Attack","Patients Given PCI Within 120 Minutes Of Arrival","68"
"VA","Heart Failure","Patients Given Discharge Instructions","56"
"VA","Heart Failure","Patients Given Smoking Cessation Advice/Counseling","80"
"VA","Pneumonia","Patients Having a Blood Culture Performed Prior to First Antibiotic Received in Hospital","82"
"VA","Pneumonia","Patients Given Smoking Cessation Advice/Counseling","77"
"VA","Pneumonia","Patients Given the Most Appropriate Initial Antibiotic(s)","79"
"VA","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","75"
"VA","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","73"
"VI","Heart Attack","Patients Given Aspirin at Arrival","100"
"VI","Heart Attack","Patients Given Aspirin at Discharge","97"
"VI","Heart Attack","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","50"
"VI","Heart Attack","Patients Given Beta Blocker at Discharge","100"
"VI","Heart Attack","Patients Given Beta Blocker at Arrival","93"
"VI","Heart Failure","Patients Given Assessment of Left Ventricular Function (LVF)","61"
"VI","Heart Failure","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","100"
"VI","Pneumonia","Patients Given Oxygenation Assessment","91"
"VI","Pneumonia","Patients Assessed and Given Pneumococcal Vaccination","1"
"VI","Pneumonia","Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","47"
"VI","Heart Attack","Patients Given Smoking Cessation Advice/Counseling","25"
"VI","Heart Attack","Patients Given Thrombolytic Medication Within 30 Minutes Of Arrival","33"
"VI","Heart Attack","Patients Given PCI Within 120 Minutes Of Arrival","0"
"VI","Heart Failure","Patients Given Discharge Instructions","10"
"VI","Heart Failure","Patients Given Smoking Cessation Advice/Counseling","58"
"VI","Pneumonia","Patients Having a Blood Culture Performed Prior to First Antibiotic Received in Hospital","90"
"VI","Pneumonia","Patients Given Smoking Cessation Advice/Counseling","30"
"VI","Pneumonia","Patients Given the Most Appropriate Initial Antibiotic(s)","30"
"VI","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision",
"VI","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery",
"VT","Heart Attack","Patients Given Aspirin at Arrival","94"
"VT","Heart Attack","Patients Given Aspirin at Discharge","88"
"VT","Heart Attack","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","79"
"VT","Heart Attack","Patients Given Beta Blocker at Discharge","95"
"VT","Heart Attack","Patients Given Beta Blocker at Arrival","87"
"VT","Heart Failure","Patients Given Assessment of Left Ventricular Function (LVF)","89"
"VT","Heart Failure","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","86"
"VT","Pneumonia","Patients Given Oxygenation Assessment","100"
"VT","Pneumonia","Patients Assessed and Given Pneumococcal Vaccination","71"
"VT","Pneumonia","Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","83"
"VT","Heart Attack","Patients Given Smoking Cessation Advice/Counseling","71"
"VT","Heart Attack","Patients Given Thrombolytic Medication Within 30 Minutes Of Arrival","22"
"VT","Heart Attack","Patients Given PCI Within 120 Minutes Of Arrival","74"
"VT","Heart Failure","Patients Given Discharge Instructions","66"
"VT","Heart Failure","Patients Given Smoking Cessation Advice/Counseling","73"
"VT","Pneumonia","Patients Having a Blood Culture Performed Prior to First Antibiotic Received in Hospital","84"
"VT","Pneumonia","Patients Given Smoking Cessation Advice/Counseling","76"
"VT","Pneumonia","Patients Given the Most Appropriate Initial Antibiotic(s)","86"
"VT","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","82"
"VT","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","71"
"WA","Heart Attack","Patients Given Aspirin at Arrival","96"
"WA","Heart Attack","Patients Given Aspirin at Discharge","92"
"WA","Heart Attack","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","82"
"WA","Heart Attack","Patients Given Beta Blocker at Discharge","92"
"WA","Heart Attack","Patients Given Beta Blocker at Arrival","92"
"WA","Heart Failure","Patients Given Assessment of Left Ventricular Function (LVF)","81"
"WA","Heart Failure","Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","82"
"WA","Pneumonia","Patients Given Oxygenation Assessment","99"
"WA","Pneumonia","Patients Assessed and Given Pneumococcal Vaccination","56"
"WA","Pneumonia","Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","77"
"WA","Heart Attack","Patients Given Smoking Cessation Advice/Counseling","79"
"WA","Heart Attack","Patients Given Thrombolytic Medication Within 30 Minutes Of Arrival","19"
"WA","Heart Attack","Patients Given PCI Within 120 Minutes Of Arrival","72"
"WA","Heart Failure","Patients Given Discharge Instructions","41"
"WA","Heart Failure","Patients Given Smoking Cessation Advice/Counseling","66"
"WA","Pneumonia","Patients Having a Blood Culture Performed Prior to First Antibiotic Received in Hospital","83"
