"State","Condition","Measure Name","Measure Code","Score"
"SC","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Beta Blocker at Discharge","AMI_5","99"
"SD","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Beta Blocker at Discharge","AMI_5","98"
"TN","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Beta Blocker at Discharge","AMI_5","98"
"TX","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Beta Blocker at Discharge","AMI_5","98"
"UT","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Beta Blocker at Discharge","AMI_5","97"
"VT","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Beta Blocker at Discharge","AMI_5","99"
"VI","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Beta Blocker at Discharge","AMI_5","91"
"VA","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Beta Blocker at Discharge","AMI_5","99"
"WA","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Beta Blocker at Discharge","AMI_5","98"
"WV","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Beta Blocker at Discharge","AMI_5","98"
"WI","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Beta Blocker at Discharge","AMI_5","99"
"WY","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Beta Blocker at Discharge","AMI_5","97"
"AS","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Beta Blocker at Discharge","AMI_5","N/A"
"GU","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Beta Blocker at Discharge","AMI_5","87"
"MP","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Beta Blocker at Discharge","AMI_5","N/A"
"AL","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","71"
"AK","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","60"
"AZ","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","42"
"AR","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","66"
"CA","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","61"
"CO","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","33"
"CT","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","38"
"DE","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","71"
"DC","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","N/A"
"FL","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","57"
"GA","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","66"
"HI","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","33"
"ID","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","50"
"IL","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","43"
"IN","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","28"
"IA","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","50"
"KS","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","46"
"KY","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","53"
"LA","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","37"
"ME","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","50"
"MD","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","46"
"MA","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","40"
"MI","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","43"
"MN","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","55"
"MS","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","51"
"MO","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","47"
"MT","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","17"
"NE","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","25"
"NV","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","62"
"NH","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","0"
"NJ","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","66"
"NM","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","75"
"NY","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","54"
"NC","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","38"
"ND","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","50"
"OH","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","23"
"OK","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","42"
"OR","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","54"
"PA","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","48"
"PR","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","37"
"RI","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","N/A"
"SC","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","94"
"SD","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","36"
"TN","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","73"
"TX","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","62"
"UT","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","50"
"VT","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","0"
"VI","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","0"
"VA","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","73"
"WA","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","44"
"WV","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","31"
"WI","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","0"
"WY","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","100"
"AS","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","N/A"
"GU","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","50"
"MP","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","AMI_7a","N/A"
"AL","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","90"
"AK","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","86"
"AZ","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","86"
"AR","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","84"
"CA","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","90"
"CO","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","90"
"CT","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","87"
"DE","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","86"
"DC","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","72"
"FL","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","90"
"GA","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","84"
"HI","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","81"
"ID","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","94"
"IL","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","90"
"IN","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","92"
"IA","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","92"
"KS","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","91"
"KY","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","88"
"LA","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","80"
"ME","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","94"
"MD","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","82"
"MA","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","93"
"MI","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","88"
"MN","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","94"
"MS","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","85"
"MO","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","91"
"MT","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","83"
"NE","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","88"
"NV","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","89"
"NH","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","90"
"NJ","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","86"
"NM","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","82"
"NY","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","88"
"NC","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","95"
"ND","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","85"
"OH","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","91"
"OK","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","88"
"OR","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","90"
"PA","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","88"
"PR","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","27"
"RI","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","89"
"SC","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","93"
"SD","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","88"
"TN","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","90"
"TX","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","87"
"UT","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","86"
"VT","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","N/A"
"VI","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","64"
"VA","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","92"
"WA","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","88"
"WV","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","84"
"WI","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","90"
"WY","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","92"
"AS","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","N/A"
"GU","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","N/A"
"MP","Heart Attack or Chest Pain Process of Care Measures","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","AMI_8a","N/A"
"AL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","96"
"AK","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","94"
"AZ","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","96"
"AR","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","96"
"CA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","96"
"CO","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","96"
"CT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","96"
"DE","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","96"
"DC","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","95"
"FL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"GA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","96"
"HI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"ID","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","95"
"IL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"IN","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"IA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"KS","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","95"
"KY","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"LA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","96"
"ME","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","98"
"MD","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","96"
"MA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"MI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"MN","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","96"
"MS","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"MO","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"MT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"NE","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","96"
"NV","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"NH","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"NJ","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"NM","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","95"
"NY","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","96"
"NC","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","98"
"ND","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","96"
"OH","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"OK","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"OR","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","94"
"PA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"PR","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","76"
"RI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"SC","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"SD","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"TN","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"TX","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"UT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"VT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","96"
"VI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","73"
"VA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"WA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","95"
"WV","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","97"
"WI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","96"
"WY","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","93"
"AS","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","N/A"
"GU","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","N/A"
"MP","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection  ","SCIP_INF_1","N/A"
"AL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"AK","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","97"
"AZ","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","97"
"AR","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","97"
"CA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","97"
"CO","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"CT","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","97"
"DE","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","99"
"DC","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","96"
"FL","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","97"
"GA","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","97"
"HI","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
"ID","Surgical Care Improvement Project Process of Care Measures","Surgery patients who were given the right kind of antibiotic to help prevent infection     ","SCIP_INF_2","98"
