"State","Condition","Measure Name","Category","Number of Hospitals"
"RI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"SC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"SD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"TN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","1"
"TX","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"UT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"VT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"VI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"VA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","1"
"WA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"WV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"WI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"WY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"AS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"GU","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"MP","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"Nation","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","45"
"AL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"AK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"AZ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"AR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"CA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","4"
"CO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"CT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"DE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"DC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"FL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","4"
"GA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"HI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"ID","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"IL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"IN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","4"
"IA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"KS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"KY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"LA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"ME","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"MD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"MA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"MI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"MN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"MS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"MO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"MT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"NE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"NV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"NH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"NJ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"NM","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"NY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"NC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"ND","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"OH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"OK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"OR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"PA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"PR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"RI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"SC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","3"
"SD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"TN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"TX","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"UT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"VT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"VI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"VA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"WA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"WV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"WI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"WY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"AS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"GU","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"MP","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"Nation","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Better than U.S. National Rate","29"
"AL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","56"
"AK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","13"
"AZ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","25"
"AR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","44"
"CA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","122"
"CO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","36"
"CT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","2"
"DE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"DC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","2"
"FL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","37"
"GA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","75"
"HI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","6"
"ID","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","24"
"IL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","73"
"IN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","50"
"IA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","82"
"KS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","84"
"KY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","53"
"LA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","55"
"ME","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","11"
"MD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","5"
"MA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","7"
"MI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","49"
"MN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","91"
"MS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","54"
"MO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","55"
"MT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","37"
"NE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","55"
"NV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","13"
"NH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","8"
"NJ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","4"
"NM","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","24"
"NY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","35"
"NC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","36"
"ND","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","33"
"OH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","50"
"OK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","72"
"OR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","28"
"PA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","32"
"PR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","21"
"RI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"SC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","21"
"SD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","33"
"TN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","54"
"TX","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","151"
"UT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","20"
"VT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","4"
"VI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","1"
"VA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","12"
"WA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","38"
"WV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","24"
"WI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","59"
"WY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","22"
"AS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"GU","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"MP","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","1"
"Nation","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Number of Cases Too Small*","1999"
"AL","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"AK","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"AZ","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"AR","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"CA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","9"
"CO","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"CT","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"DE","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"DC","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"FL","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","13"
"GA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","8"
"HI","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"ID","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"IL","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"IN","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","8"
"IA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","3"
"KS","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","3"
"KY","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"LA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","4"
"ME","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"MD","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"MA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"MI","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","6"
"MN","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"MS","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"MO","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","3"
"MT","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"NE","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"NV","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"NH","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","3"
"NJ","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"NM","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"NY","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"NC","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","5"
"ND","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"OH","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","6"
"OK","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"OR","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","3"
"PA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","10"
"PR","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"RI","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"SC","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","3"
"SD","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"TN","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","2"
"TX","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","12"
"UT","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","5"
"VT","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","1"
"VI","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"VA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","4"
"WA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","6"
"WV","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"WI","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","3"
"WY","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"AS","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"GU","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"MP","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","0"
"Nation","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Better than U.S. National Rate","147"
"AL","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","4"
"AK","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","12"
"AZ","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","17"
"AR","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","4"
"CA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","51"
"CO","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","16"
"CT","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"DE","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"DC","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"FL","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","6"
"GA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","11"
"HI","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","6"
"ID","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","10"
"IL","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","4"
"IN","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","3"
"IA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","12"
"KS","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","32"
"KY","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","2"
"LA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","21"
"ME","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","1"
"MD","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","1"
"MA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","3"
"MI","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","8"
"MN","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","25"
"MS","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","8"
"MO","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","4"
"MT","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","28"
"NE","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","28"
"NV","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","6"
"NH","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","1"
"NJ","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"NM","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","8"
"NY","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","6"
"NC","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","6"
"ND","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","11"
"OH","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","4"
"OK","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","27"
"OR","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","5"
"PA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","5"
"PR","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","13"
"RI","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"SC","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","2"
"SD","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","25"
"TN","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","3"
"TX","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","59"
"UT","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","12"
"VT","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","1"
"VI","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"VA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","4"
"WA","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","17"
"WV","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","3"
"WI","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","6"
"WY","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","8"
"AS","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","1"
"GU","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"MP","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"Nation","Heart Failure","Heart failure (HF) 30-Day Readmission Rate","Number of Cases Too Small*","550"
"AL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"AK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"AZ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"AR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","5"
"CA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"CO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"CT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"DE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"DC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"FL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","4"
"GA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"HI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"ID","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"IL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"IN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"IA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"KS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"KY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"LA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
