"State","HCAHPS Question","HCAHPS Measure Code","HCAHPS Answer Description","HCAHPS Answer Percent"
"FL","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","26"
"GA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","23"
"HI","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","22"
"ID","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","18"
"IL","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","23"
"IN","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","21"
"IA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","17"
"KS","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","19"
"KY","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","21"
"LA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","19"
"ME","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","17"
"MD","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","25"
"MA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","19"
"MI","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","21"
"MN","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","18"
"MS","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","21"
"MO","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","21"
"MT","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","19"
"NE","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","18"
"NV","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","27"
"NH","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","19"
"NJ","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","26"
"NM","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","22"
"NY","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","25"
"NC","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","20"
"ND","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","20"
"OH","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","21"
"OK","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","20"
"OR","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","20"
"PA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","22"
"PR","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","N/A"
"RI","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","22"
"SC","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","22"
"SD","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","14"
"TN","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","22"
"TX","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","21"
"UT","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","20"
"VT","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","16"
"VI","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","25"
"VA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","23"
"WA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","21"
"WV","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","22"
"WI","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","16"
"WY","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","18"
"AS","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","N/A"
"GU","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","N/A"
"MP","How often did staff explain about medicines before giving them to patients?","H_COMP_5_SN_P","Staff sometimes or never explained","N/A"
"AL","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","16"
"AK","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"AZ","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","18"
"AR","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","17"
"CA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"CO","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"CT","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","20"
"DE","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"DC","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","18"
"FL","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","18"
"GA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","17"
"HI","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","20"
"ID","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"IL","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"IN","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"IA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","20"
"KS","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","20"
"KY","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","18"
"LA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","15"
"ME","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","18"
"MD","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"MA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"MI","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"MN","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","20"
"MS","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","17"
"MO","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"MT","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","21"
"NE","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","21"
"NV","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","18"
"NH","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","18"
"NJ","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","18"
"NM","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"NY","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"NC","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","18"
"ND","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","20"
"OH","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","20"
"OK","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","18"
"OR","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"PA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"PR","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","N/A"
"RI","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","20"
"SC","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","16"
"SD","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","20"
"TN","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","17"
"TX","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","18"
"UT","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","20"
"VT","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","20"
"VI","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","15"
"VA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","19"
"WA","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","20"
"WV","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","18"
"WI","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","20"
"WY","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","18"
"AS","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","N/A"
"GU","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","N/A"
"MP","How often did staff explain about medicines before giving them to patients?","H_COMP_5_U_P","Staff usually explained","N/A"
"AL","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","69"
"AK","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","68"
"AZ","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","68"
"AR","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","69"
"CA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","67"
"CO","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","72"
"CT","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","70"
"DE","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","66"
"DC","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","63"
"FL","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","66"
"GA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","70"
"HI","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","69"
"ID","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","75"
"IL","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","70"
"IN","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","74"
"IA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","77"
"KS","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","73"
"KY","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","73"
"LA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","73"
"ME","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","78"
"MD","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","63"
"MA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","72"
"MI","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","70"
"MN","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","76"
"MS","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","72"
"MO","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","72"
"MT","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","74"
"NE","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","78"
"NV","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","66"
"NH","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","76"
"NJ","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","67"
"NM","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","69"
"NY","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","66"
"NC","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","70"
"ND","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","71"
"OH","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","71"
"OK","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","73"
"OR","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","71"
"PA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","70"
"PR","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","N/A"
"RI","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","71"
"SC","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","71"
"SD","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","79"
"TN","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","71"
"TX","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","72"
"UT","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","71"
"VT","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","79"
"VI","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","58"
"VA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","68"
"WA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","70"
"WV","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","72"
"WI","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","77"
"WY","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","71"
"AS","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","N/A"
"GU","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","N/A"
"MP","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_A_P","Room was always clean","N/A"
"AL","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","11"
"AK","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","10"
"AZ","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","11"
"AR","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","11"
"CA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","11"
"CO","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","9"
"CT","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","9"
"DE","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","11"
"DC","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","16"
"FL","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","13"
"GA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","10"
"HI","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","9"
"ID","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","8"
"IL","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","10"
"IN","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","7"
"IA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","5"
"KS","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","8"
"KY","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","9"
"LA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","10"
"ME","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","5"
"MD","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","14"
"MA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","8"
"MI","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","9"
"MN","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","6"
"MS","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","10"
"MO","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","9"
"MT","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","8"
"NE","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","6"
"NV","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","14"
"NH","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","7"
"NJ","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","11"
"NM","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","11"
"NY","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","11"
"NC","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","11"
"ND","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","9"
"OH","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","8"
"OK","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","9"
"OR","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","9"
"PA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","9"
"PR","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","N/A"
"RI","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","9"
"SC","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","10"
"SD","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","5"
"TN","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","10"
"TX","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","10"
"UT","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","8"
"VT","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","5"
"VI","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","13"
"VA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","11"
"WA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","9"
"WV","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","9"
"WI","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","6"
"WY","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","9"
"AS","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","N/A"
"GU","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","N/A"
"MP","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","N/A"
"AL","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","20"
"AK","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","22"
"AZ","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","21"
"AR","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","20"
"CA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","22"
"CO","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","19"
"CT","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","21"
"DE","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","23"
"DC","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","21"
"FL","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","21"
"GA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","20"
"HI","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","22"
"ID","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","17"
"IL","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","20"
"IN","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","19"
"IA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","18"
"KS","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","19"
"KY","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","18"
"LA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","17"
"ME","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","17"
"MD","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","23"
"MA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","20"
"MI","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","21"
"MN","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","18"
"MS","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","18"
"MO","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","19"
"MT","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","18"
"NE","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","16"
"NV","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","20"
"NH","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","17"
"NJ","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","22"
"NM","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","20"
"NY","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","23"
"NC","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","19"
"ND","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","20"
"OH","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","21"
"OK","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","18"
"OR","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","20"
"PA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","21"
"PR","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","N/A"
"RI","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","20"
"SC","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","19"
"SD","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","16"
"TN","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","19"
"TX","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","18"
"UT","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","21"
"VT","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","16"
"VI","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","29"
"VA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","21"
"WA","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","21"
"WV","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","19"
"WI","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","17"
"WY","How often were the patients rooms and bathrooms kept clean?","H_CLEAN_HSP_U_P","Room was usually clean","20"
