Provider Number,Hospital Name,Address,City,State, ZIP Code,County Name,Unweighted Normalized Clinical Process of Care Domain Score,Weighted Clinical Process of Care Domain Score,Unweighted Patient Experience of Care Domain Score,Weighted Patient Experience of Care Domain Score,Unweighted Normalized Outcome Domain Score,Weighted Outcome Domain Score,Total Performance Score
"310048","SOMERSET MEDICAL CENTER","110 REHILL AVE","SOMERVILLE","NJ","08876","SOMERSET","55.454545454545","24.954545454545","27.000000000000","8.100000000000","26.666666666667","6.666666666667","39.721212121212"
"310050","SAINT CLARE'S HOSPITAL","25 POCONO ROAD","DENVILLE","NJ","07834","MORRIS","40.000000000000","18.000000000000","25.000000000000","7.500000000000","23.333333333333","5.833333333333","31.333333333333"
"310051","OVERLOOK HOSPITAL","99 BEAUVIOR AVE","SUMMIT","NJ","07902","UNION","74.545454545455","33.545454545455","25.000000000000","7.500000000000","33.333333333333","8.333333333333","49.378787878788"
"310052","OCEAN MEDICAL CENTER","425 JACK MARTIN BLVD","BRICK","NJ","08724","OCEAN","57.272727272727","25.772727272727","25.000000000000","7.500000000000","6.666666666667","1.666666666667","34.939393939394"
"310054","HACKENSACK-UMC MOUNTAINSIDE","BAY AND HIGHLAND AVE","MONTCLAIR","NJ","07042","ESSEX","80.909090909091","36.409090909091","27.000000000000","8.100000000000","43.333333333333","10.833333333333","55.342424242424"
"310057","VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY","175 MADISON AVE","MOUNT HOLLY","NJ","08060","BURLINGTON","77.272727272727","34.772727272727","24.000000000000","7.200000000000","53.333333333333","13.333333333333","55.306060606061"
"310060","ST LUKE'S WARREN HOSPITAL","185 ROSEBERRY ST","PHILLIPSBURG","NJ","08865","WARREN","82.000000000000","36.900000000000","47.000000000000","14.100000000000","46.666666666667","11.666666666667","62.666666666667"
"310061","LOURDES MEDICAL CENTER OF BURLINGTON COUNTY","218A SUNSET ROAD","WILLINGBORO","NJ","08046","BURLINGTON","72.000000000000","32.400000000000","8.000000000000","2.400000000000","0.000000000000","0.000000000000","34.800000000000"
"310064","ATLANTICARE REGIONAL MEDICAL CENTER - CITY DIV","1925 PACIFIC AVE","ATLANTIC CITY","NJ","08401","ATLANTIC","70.000000000000","31.500000000000","25.000000000000","7.500000000000","36.666666666667","9.166666666667","48.166666666667"
"310069","INSPIRA MEDICAL CENTER ELMER","501 WEST FRONT STREET","ELMER","NJ","08318","SALEM","46.000000000000","20.700000000000","47.000000000000","14.100000000000","33.333333333333","8.333333333333","43.133333333333"
"310070","SAINT PETER'S UNIVERSITY HOSPITAL","254 EASTON AVE","NEW BRUNSWICK","NJ","08901","MIDDLESEX","85.000000000000","38.250000000000","42.000000000000","12.600000000000","46.666666666667","11.666666666667","62.516666666667"
"310073","JERSEY SHORE UNIVERSITY MEDICAL CENTER","1945 RTE 33","NEPTUNE","NJ","07754","MONMOUTH","55.000000000000","24.750000000000","34.000000000000","10.200000000000","96.666666666667","24.166666666667","59.116666666667"
"310074","LIBERTYHEALTH-JERSEY CITY MEDICAL CENTER CAMPUS","355 GRAND STREET","JERSEY CITY","NJ","07302","HUDSON","100.000000000000","45.000000000000","17.000000000000","5.100000000000","46.666666666667","11.666666666667","61.766666666667"
"310075","MONMOUTH MEDICAL CENTER","300 SECOND AVENUE","LONG BRANCH","NJ","07740","MONMOUTH","50.000000000000","22.500000000000","36.000000000000","10.800000000000","73.333333333333","18.333333333333","51.633333333333"
"310076","SAINT BARNABAS MEDICAL CENTER","94 OLD SHORT HILLS ROAD","LIVINGSTON","NJ","07039","ESSEX","60.000000000000","27.000000000000","17.000000000000","5.100000000000","46.666666666667","11.666666666667","43.766666666667"
"310081","INSPIRA MEDICAL CENTER WOODBURY","509 N BROAD ST","WOODBURY","NJ","08096","GLOUCESTER","74.545454545455","33.545454545455","27.000000000000","8.100000000000","53.333333333333","13.333333333333","54.978787878788"
"310083","EAST ORANGE GENERAL HOSPITAL","300 CENTRAL AVE","EAST ORANGE","NJ","07018","ESSEX","31.000000000000","13.950000000000","10.000000000000","3.000000000000","100.000000000000","25.000000000000","41.950000000000"
"310084","KIMBALL MEDICAL CENTER","600 RIVER AVE","LAKEWOOD","NJ","08701","OCEAN","96.363636363636","43.363636363636","32.000000000000","9.600000000000","43.333333333333","10.833333333333","63.796969696970"
"310086","KENNEDY UNIVERSITY HOSPITAL - STRATFORD DIV","18 EAST LAUREL ROAD","STRATFORD","NJ","08084","CAMDEN","62.000000000000","27.900000000000","17.000000000000","5.100000000000","16.666666666667","4.166666666667","37.166666666667"
"310091","MEMORIAL HOSPITAL OF SALEM COUNTY","310 WOODSTOWN ROAD","SALEM","NJ","08079","SALEM","40.000000000000","18.000000000000","25.000000000000","7.500000000000","30.000000000000","7.500000000000","33.000000000000"
"310092","CAPITAL HEALTH SYSTEM-FULD CAMPUS","750 BRUNSWICK AVE","TRENTON","NJ","08638","MERCER","72.000000000000","32.400000000000","19.000000000000","5.700000000000","26.666666666667","6.666666666667","44.766666666667"
"310096","SAINT MICHAEL'S MEDICAL CENTER, INC","111 CENTRAL AVENUE","NEWARK","NJ","07102","ESSEX","14.166666666667","6.375000000000","30.000000000000","9.000000000000","56.666666666667","14.166666666667","29.541666666667"
"310108","JFK MEDICAL CTR - ANTHONY M. YELENCSICS COMMUNITY","65 JAMES STREET","EDISON","NJ","08818","MIDDLESEX","65.454545454545","29.454545454545","34.000000000000","10.200000000000","16.666666666667","4.166666666667","43.821212121212"
"310110","ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON","ONE HAMILTON HEALTH PLACE","HAMILTON","NJ","08690","MERCER","48.181818181818","21.681818181818","43.000000000000","12.900000000000","0.000000000000","0.000000000000","34.581818181818"
"310111","CENTRASTATE MEDICAL CENTER","901 WEST MAIN STREET","FREEHOLD","NJ","07728","MONMOUTH","65.000000000000","29.250000000000","42.000000000000","12.600000000000","63.333333333333","15.833333333333","57.683333333333"
"310112","BAYSHORE COMMUNITY HOSPITAL","727 N BEERS ST","HOLMDEL","NJ","07733","MONMOUTH","85.000000000000","38.250000000000","30.000000000000","9.000000000000","70.000000000000","17.500000000000","64.750000000000"
"310113","SOUTHERN OCEAN MEDICAL CENTER","1140 RT 72 W","MANAHAWKIN","NJ","08050","OCEAN","16.000000000000","7.200000000000","25.000000000000","7.500000000000","50.000000000000","12.500000000000","27.200000000000"
"310115","HACKETTSTOWN REGIONAL MEDICAL CENTER","651 WILLOW GROVE ST","HACKETTSTOWN","NJ","07840","WARREN","100.000000000000","45.000000000000","22.000000000000","6.600000000000","30.000000000000","7.500000000000","59.100000000000"
"310118","MEADOWLANDS HOSPITAL MEDICAL CENTER","55 MEADOWLANDS PKWY","SECAUCUS","NJ","07094","HUDSON","95.000000000000","42.750000000000","21.000000000000","6.300000000000","25.000000000000","6.250000000000","55.300000000000"
"310119","UNIVERSITY HOSPITAL","150 BERGEN ST","NEWARK","NJ","07103","ESSEX","60.000000000000","27.000000000000","16.000000000000","4.800000000000","40.000000000000","10.000000000000","41.800000000000"
"320001","UNM HOSPITAL","2211 LOMAS BOULEVARD NE","ALBUQUERQUE","NM","87106","BERNALILLO","47.500000000000","21.375000000000","24.000000000000","7.200000000000","36.666666666667","9.166666666667","37.741666666667"
"320002","ST VINCENT HOSPITAL","455 ST MICHAEL'S DRIVE","SANTA FE","NM","87505","SANTA FE","42.727272727273","19.227272727273","3.000000000000","0.900000000000","23.333333333333","5.833333333333","25.960606060606"
"320003","ALTA VISTA REGIONAL HOSPITAL","104 LEGION DRIVE","LAS VEGAS","NM","87701","SAN MIGUEL","56.666666666667","25.500000000000","39.000000000000","11.700000000000","5.000000000000","1.250000000000","38.450000000000"
"320004","GERALD CHAMPION REGIONAL MEDICAL CENTE","2669 NORTH SCENIC DRIVE","ALAMOGORDO","NM","88310","OTERO","36.000000000000","16.200000000000","24.000000000000","7.200000000000","0.000000000000","0.000000000000","23.400000000000"
"320005","SAN JUAN REGIONAL MEDICAL CENTER","801 WEST MAPLE STREET","FARMINGTON","NM","87401","SAN JUAN","43.636363636364","19.636363636364","28.000000000000","8.400000000000","23.333333333333","5.833333333333","33.869696969697"
"320006","EASTERN NEW MEXICO MEDICAL CENTER","405 W COUNTRY CLUB ROAD","ROSWELL","NM","88201","CHAVES","64.000000000000","28.800000000000","10.000000000000","3.000000000000","16.666666666667","4.166666666667","35.966666666667"
"320009","LOVELACE MEDICAL CENTER","601 DR MARTIN LUTHER KING JR AVE NE","ALBUQUERQUE","NM","87102","BERNALILLO","40.000000000000","18.000000000000","12.000000000000","3.600000000000","30.000000000000","7.500000000000","29.100000000000"
"320011","PRESBYTERIAN ESPANOLA HOSPITAL","1010 SPRUCE STREET","ESPANOLA","NM","87532","RIO ARRIBA","33.000000000000","14.850000000000","17.000000000000","5.100000000000","0.000000000000","0.000000000000","19.950000000000"
"320013","HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS","1397 WEIMER ROAD","TAOS","NM","87571","TAOS","74.000000000000","33.300000000000","31.000000000000","9.300000000000","15.000000000000","3.750000000000","46.350000000000"
"320016","GILA REGIONAL MEDICAL CENTER","1313 E 32ND ST","SILVER CITY","NM","88061","GRANT","33.000000000000","14.850000000000","32.000000000000","9.600000000000","5.000000000000","1.250000000000","25.700000000000"
"320018","MEMORIAL MEDICAL CENTER INC","2450 SOUTH TELSHOR BLVD","LAS CRUCES","NM","88011","DONA ANA","59.166666666667","26.625000000000","14.000000000000","4.200000000000","23.333333333333","5.833333333333","36.658333333333"
"320021","PRESBYTERIAN HOSPITAL","1100 CENTRAL AVENUE SE","ALBUQUERQUE","NM","87106","BERNALILLO","66.666666666667","30.000000000000","28.000000000000","8.400000000000","30.000000000000","7.500000000000","45.900000000000"
"320022","PLAINS REGIONAL MEDICAL CENTER","2100 N MARTIN LUTHER KING, JR, BLVD","CLOVIS","NM","88101","CURRY","82.000000000000","36.900000000000","31.000000000000","9.300000000000","60.000000000000","15.000000000000","61.200000000000"
"320030","ARTESIA GENERAL HOSPITAL","702 N 13TH STREET","ARTESIA","NM","88210","EDDY","31.000000000000","13.950000000000","20.000000000000","6.000000000000","20.000000000000","5.000000000000","24.950000000000"
"320038","REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES","1901 RED ROCK DRIVE","GALLUP","NM","87301","MCKINLEY","16.000000000000","7.200000000000","15.000000000000","4.500000000000","0.000000000000","0.000000000000","11.700000000000"
"320059","NORTHERN NAVAJO MEDICAL CENTER","US HWY 491 NORTH","SHIPROCK","NM","87420","SAN JUAN","60.000000000000","27.000000000000","12.000000000000","3.600000000000","15.000000000000","3.750000000000","34.350000000000"
"320061","GALLUP INDIAN MEDICAL CENTER","516 E NIZHONI BLVD","GALLUP","NM","87301","MCKINLEY","3.333333333333","1.500000000000","9.000000000000","2.700000000000","0.000000000000","0.000000000000","4.200000000000"
"320063","CARLSBAD MEDICAL CENTER","2430 WEST PIERCE STREET","CARLSBAD","NM","88220","EDDY","55.000000000000","24.750000000000","27.000000000000","8.100000000000","53.333333333333","13.333333333333","46.183333333333"
"320065","LEA REGIONAL MEDICAL CENTER","5419 N LOVINGTON HIGHWAY","HOBBS","NM","88240","LEA","50.000000000000","22.500000000000","25.000000000000","7.500000000000","35.000000000000","8.750000000000","38.750000000000"
"320074","LOVELACE WESTSIDE HOSPITAL","10501 GOLFCOURSE ROAD NW","ALBUQUERQUE","NM","87114","BERNALILLO","70.000000000000","31.500000000000","22.000000000000","6.600000000000","25.000000000000","6.250000000000","44.350000000000"
"320085","MOUNTAIN VIEW REGIONAL MEDICAL CENTER","4311 EAST LOHMAN AVENUE","LAS CRUCES","NM","88011","DONA ANA","83.333333333333","37.500000000000","43.000000000000","12.900000000000","66.666666666667","16.666666666667","67.066666666667"
"320086","LOVELACE REGIONAL HOSPITAL - ROSWELL","117 EAST 19TH STREET","ROSWELL","NM","88201","CHAVES","86.000000000000","38.700000000000","46.000000000000","13.800000000000","30.000000000000","7.500000000000","60.000000000000"
"330003","ALBANY MEMORIAL HOSPITAL","600 NORTHERN BOULEVARD","ALBANY","NY","12204","ALBANY","55.000000000000","24.750000000000","30.000000000000","9.000000000000","13.333333333333","3.333333333333","37.083333333333"
"330004","HEALTH ALLIANCE HOSPITAL BROADWAY CAMPUS","396 BROADWAY","KINGSTON","NY","12401","ULSTER","60.000000000000","27.000000000000","25.000000000000","7.500000000000","0.000000000000","0.000000000000","34.500000000000"
"330005","KALEIDA HEALTH","726 EXCHANGE STREET, SUITE 522","BUFFALO","NY","14210","ERIE","34.166666666667","15.375000000000","17.000000000000","5.100000000000","13.333333333333","3.333333333333","23.808333333333"
"330006","ST JOSEPH'S MEDICAL CENTER","127 SOUTH BROADWAY","YONKERS","NY","10701","WESTCHESTER","80.000000000000","36.000000000000","16.000000000000","4.800000000000","43.333333333333","10.833333333333","51.633333333333"
"330008","WYOMING COUNTY COMMUNITY HOSPITAL","400 NORTH MAIN STREET","WARSAW","NY","14569","WYOMING","48.000000000000","21.600000000000","58.000000000000","17.400000000000","25.000000000000","6.250000000000","45.250000000000"
"330009","BRONX-LEBANON HOSPITAL CENTER","1276 FULTON AVENUE","BRONX","NY","10456","BRONX","62.727272727273","28.227272727273","43.000000000000","12.900000000000","36.666666666667","9.166666666667","50.293939393939"
"330011","OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC","169 RIVERSIDE DRIVE","BINGHAMTON","NY","13905","BROOME","63.000000000000","28.350000000000","35.000000000000","10.500000000000","26.666666666667","6.666666666667","45.516666666667"
"330013","ALBANY MEDICAL CENTER HOSPITAL","43 NEW SCOTLAND AVENUE","ALBANY","NY","12208","ALBANY","75.000000000000","33.750000000000","11.000000000000","3.300000000000","36.666666666667","9.166666666667","46.216666666667"
"330014","JAMAICA HOSPITAL MEDICAL CENTER","89TH AVENUE AND VAN WYCK EXPRESSWAY","JAMAICA","NY","11418","QUEENS","73.636363636364","33.136363636364","24.000000000000","7.200000000000","30.000000000000","7.500000000000","47.836363636364"
"330019","NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.","2525 KINGS HIGHWAY","BROOKLYN","NY","11229","KINGS","87.000000000000","39.150000000000","27.000000000000","8.100000000000","30.000000000000","7.500000000000","54.750000000000"
"330023","VASSAR BROTHERS MEDICAL CENTER","45 READE PLACE","POUGHKEEPSIE","NY","12601","DUTCHESS","70.000000000000","31.500000000000","38.000000000000","11.400000000000","30.000000000000","7.500000000000","50.400000000000"
"330024","MOUNT SINAI HOSPITAL","ONE GUSTAVE L LEVY PLACE","NEW YORK","NY","10029","NEW YORK","45.833333333333","20.625000000000","31.000000000000","9.300000000000","66.666666666667","16.666666666667","46.591666666667"
"330027","NASSAU UNIVERSITY MEDICAL CENTER","2201 HEMPSTEAD TURNPIKE","EAST MEADOW","NY","11554","NASSAU","79.000000000000","35.550000000000","9.000000000000","2.700000000000","40.000000000000","10.000000000000","48.250000000000"
"330028","RICHMOND UNIVERSITY MEDICAL CENTER","355 BARD AVENUE","STATEN ISLAND","NY","10304","RICHMOND","55.000000000000","24.750000000000","14.000000000000","4.200000000000","23.333333333333","5.833333333333","34.783333333333"
"330030","NEWARK-WAYNE COMMUNITY HOSPITAL","111 DRIVING PARK AVENUE","NEWARK","NY","14513","WAYNE","25.000000000000","11.250000000000","28.000000000000","8.400000000000","25.000000000000","6.250000000000","25.900000000000"
"330033","CHENANGO MEMORIAL HOSPITAL, INC","179 NORTH BROAD STREET","NORWICH","NY","13815","CHENANGO","87.000000000000","39.150000000000","36.000000000000","10.800000000000","30.000000000000","7.500000000000","57.450000000000"
"330043","SOUTHSIDE HOSPITAL","301 EAST MAIN STREET","BAY SHORE","NY","11706","SUFFOLK","39.166666666667","17.625000000000","23.000000000000","6.900000000000","63.333333333333","15.833333333333","40.358333333333"
"330044","FAXTON-ST LUKE'S HEALTHCARE","1656 CHAMPLIN AVENUE","UTICA","NY","13503","ONEIDA","45.454545454545","20.454545454545","10.000000000000","3.000000000000","30.000000000000","7.500000000000","30.954545454545"
"330045","HUNTINGTON HOSPITAL","270 PARK AVENUE","HUNTINGTON","NY","11743","SUFFOLK","42.727272727273","19.227272727273","38.000000000000","11.400000000000","36.666666666667","9.166666666667","39.793939393939"
"330046","ST LUKE'S ROOSEVELT HOSPITAL","1111 AMSTERDAM AVENUE","NEW YORK","NY","10025","NEW YORK","64.166666666667","28.875000000000","26.000000000000","7.800000000000","50.000000000000","12.500000000000","49.175000000000"
"330047","ST MARY'S HOSPITAL AT AMSTERDAM","427 GUY PARK AVENUE","AMSTERDAM","NY","12010","MONTGOMERY","75.000000000000","33.750000000000","50.000000000000","15.000000000000","23.333333333333","5.833333333333","54.583333333333"
"330049","NORTHERN DUTCHESS HOSPITAL","6511 SPRINGBROOK AVENUE","RHINEBECK","NY","12572","DUTCHESS","66.000000000000","29.700000000000","48.000000000000","14.400000000000","25.000000000000","6.250000000000","50.350000000000"
"330053","MEDINA MEMORIAL HOSPITAL","200 OHIO STREET","MEDINA","NY","14103","ORLEANS","83.000000000000","37.350000000000","23.000000000000","6.900000000000","33.333333333333","8.333333333333","52.583333333333"
"330055","NEW YORK HOSPITAL MEDICAL CENTER OF QUEENS","56-45 MAIN STREET","FLUSHING","NY","11355","QUEENS","50.000000000000","22.500000000000","37.000000000000","11.100000000000","53.333333333333","13.333333333333","46.933333333333"
"330056","BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS","121 DEKALB AVENUE","BROOKLYN","NY","11201","KINGS","78.000000000000","35.100000000000","11.000000000000","3.300000000000","16.666666666667","4.166666666667","42.566666666667"
"330057","ST PETER'S HOSPITAL","315 SOUTH MANNING BOULEVARD","ALBANY","NY","12208","ALBANY","57.500000000000","25.875000000000","18.000000000000","5.400000000000","53.333333333333","13.333333333333","44.608333333333"
"330058","GENEVA GENERAL HOSPITAL","196 -198 NORTH STREET","GENEVA","NY","14456","ONTARIO","75.000000000000","33.750000000000","46.000000000000","13.800000000000","6.666666666667","1.666666666667","49.216666666667"
"330059","MONTEFIORE MEDICAL CENTER","111 EAST 210TH STREET","BRONX","NY","10467","BRONX","18.333333333333","8.250000000000","32.000000000000","9.600000000000","100.000000000000","25.000000000000","42.850000000000"
"330061","LAWRENCE HOSPITAL CENTER","55 PALMER AVENUE","BRONXVILLE","NY","10708","WESTCHESTER","71.000000000000","31.950000000000","38.000000000000","11.400000000000","63.333333333333","15.833333333333","59.183333333333"
"330064","NEW YORK DOWNTOWN HOSPITAL","170 WILLIAM STREET","NEW YORK","NY","10038","NEW YORK","17.000000000000","7.650000000000","6.000000000000","1.800000000000","60.000000000000","15.000000000000","24.450000000000"
"330065","NIAGARA FALLS MEMORIAL MEDICAL CENTER","621 TENTH STREET","NIAGARA FALLS","NY","14302","NIAGARA","41.000000000000","18.450000000000","20.000000000000","6.000000000000","20.000000000000","5.000000000000","29.450000000000"
"330067","ST FRANCIS HOSPITAL","241 NORTH ROAD","POUGHKEEPSIE","NY","12601","DUTCHESS","92.000000000000","41.400000000000","24.000000000000","7.200000000000","13.333333333333","3.333333333333","51.933333333333"
"360121","COMMUNITY HOSPITALS AND WELLNESS CENTERS","433 WEST HIGH STREET","BRYAN","OH","43506","WILLIAMS","66.000000000000","29.700000000000","69.000000000000","20.700000000000","20.000000000000","5.000000000000","55.400000000000"
"360123","ST JOHN MEDICAL CENTER","29000 CENTER RIDGE ROAD","WESTLAKE","OH","44145","CUYAHOGA","55.000000000000","24.750000000000","21.000000000000","6.300000000000","46.666666666667","11.666666666667","42.716666666667"
"360125","ASHTABULA COUNTY MEDICAL CENTER","2420 LAKE AVENUE","ASHTABULA","OH","44004","ASHTABULA","62.000000000000","27.900000000000","29.000000000000","8.700000000000","60.000000000000","15.000000000000","51.600000000000"
"360131","ALLIANCE COMMUNITY HOSPITAL","200 EAST STATE STREET","ALLIANCE","OH","44601","STARK","43.000000000000","19.350000000000","42.000000000000","12.600000000000","40.000000000000","10.000000000000","41.950000000000"
"360132","FORT HAMILTON HUGHES MEMORIAL HOSPITAL","630 EATON AVENUE","HAMILTON","OH","45013","BUTLER","58.181818181818","26.181818181818","41.000000000000","12.300000000000","30.000000000000","7.500000000000","45.981818181818"
"360133","GRANDVIEW HOSPITAL & MEDICAL CENTER","405 GRAND AVENUE","DAYTON","OH","45405","MONTGOMERY","65.833333333333","29.625000000000","34.000000000000","10.200000000000","20.000000000000","5.000000000000","44.825000000000"
"360134","GOOD SAMARITAN HOSPITAL","375 DIXMYTH AVENUE","CINCINNATI","OH","45220","HAMILTON","62.500000000000","28.125000000000","56.000000000000","16.800000000000","70.000000000000","17.500000000000","62.425000000000"
"360137","UNIVERSITY HOSPITALS CASE MEDICAL CENTER","11100 EUCLID AVENUE","CLEVELAND","OH","44106","CUYAHOGA","59.166666666667","26.625000000000","45.000000000000","13.500000000000","50.000000000000","12.500000000000","52.625000000000"
"360141","NORTHSIDE MEDICAL CENTER","500 GYPSY LANE","YOUNGSTOWN","OH","44501","MAHONING","49.166666666667","22.125000000000","36.000000000000","10.800000000000","73.333333333333","18.333333333333","51.258333333333"
"360143","MARYMOUNT HOSPITAL","12300 MCCRACKEN ROAD","GARFIELD HEIGHTS","OH","44125","CUYAHOGA","79.000000000000","35.550000000000","39.000000000000","11.700000000000","33.333333333333","8.333333333333","55.583333333333"
"360144","SOUTH POINTE HOSPITAL","20000 HARVARD ROAD","WARRENSVILLE HEIGHTS","OH","44122","CUYAHOGA","74.000000000000","33.300000000000","38.000000000000","11.400000000000","76.666666666667","19.166666666667","63.866666666667"
"360145","EMH REGIONAL MEDICAL CENTER","630 EAST RIVER STREET","ELYRIA","OH","44035","LORAIN","46.666666666667","21.000000000000","50.000000000000","15.000000000000","50.000000000000","12.500000000000","48.500000000000"
"360147","MARIETTA MEMORIAL HOSPITAL","401 MATTHEW STREET","MARIETTA","OH","45750","WASHINGTON","57.272727272727","25.772727272727","21.000000000000","6.300000000000","43.333333333333","10.833333333333","42.906060606061"
"360148","POMERENE HOSPITAL","981 WOOSTER ROAD","MILLERSBURG","OH","44654","HOLMES","100.000000000000","45.000000000000","56.000000000000","16.800000000000","25.000000000000","6.250000000000","68.050000000000"
"360150","SUMMA WESTERN RESERVE HOSPITAL","1900 23RD STREET","CUYAHOGA FALLS","OH","44223","SUMMIT","64.000000000000","28.800000000000","46.000000000000","13.800000000000","13.333333333333","3.333333333333","45.933333333333"
"360151","AFFINITY MEDICAL CENTER","875 EIGHTH STREET NE","MASSILLON","OH","44646","STARK","83.333333333333","37.500000000000","32.000000000000","9.600000000000","16.666666666667","4.166666666667","51.266666666667"
"360152","DOCTORS HOSPITAL","5100 WEST  BROAD STREET","COLUMBUS","OH","43228","FRANKLIN","85.000000000000","38.250000000000","48.000000000000","14.400000000000","33.333333333333","8.333333333333","60.983333333333"
"360155","SOUTHWEST GENERAL HEALTH CENTER","18697 BAGLEY ROAD","MIDDLEBURG HEIGHTS","OH","44130","CUYAHOGA","65.833333333333","29.625000000000","32.000000000000","9.600000000000","60.000000000000","15.000000000000","54.225000000000"
"360156","MEMORIAL HOSPITAL","715 SOUTH TAFT AVENUE","FREMONT","OH","43420","SANDUSKY","65.000000000000","29.250000000000","42.000000000000","12.600000000000","5.000000000000","1.250000000000","43.100000000000"
"360161","ST JOSEPH HEALTH CENTER","667 EASTLAND AVE SE","WARREN","OH","44481","TRUMBULL","55.000000000000","24.750000000000","42.000000000000","12.600000000000","20.000000000000","5.000000000000","42.350000000000"
"360163","CHRIST HOSPITAL","2139 AUBURN AVENUE","CINCINNATI","OH","45219","HAMILTON","60.833333333333","27.375000000000","72.000000000000","21.600000000000","30.000000000000","7.500000000000","56.475000000000"
"360170","BERGER HOSPITAL","600 NORTH PICKAWAY STREET","CIRCLEVILLE","OH","43113","PICKAWAY","95.000000000000","42.750000000000","53.000000000000","15.900000000000","56.666666666667","14.166666666667","72.816666666667"
"360172","MERCY REGIONAL MEDICAL CENTER","3700 KOLBE ROAD","LORAIN","OH","44053","LORAIN","45.833333333333","20.625000000000","23.000000000000","6.900000000000","80.000000000000","20.000000000000","47.525000000000"
"360174","UPPER VALLEY MEDICAL CENTER","3130 NORTH COUNTY ROAD 25A","TROY","OH","45373","MIAMI","75.000000000000","33.750000000000","49.000000000000","14.700000000000","26.666666666667","6.666666666667","55.116666666667"
"360175","CLINTON MEMORIAL HOSPITAL","610 WEST MAIN STREET","WILMINGTON","OH","45177","CLINTON","59.000000000000","26.550000000000","16.000000000000","4.800000000000","10.000000000000","2.500000000000","33.850000000000"
"360179","BETHESDA NORTH","10500 MONTGOMERY ROAD","CINCINNATI","OH","45242","HAMILTON","55.833333333333","25.125000000000","41.000000000000","12.300000000000","40.000000000000","10.000000000000","47.425000000000"
"360180","CLEVELAND CLINIC","9500 EUCLID AVENUE","CLEVELAND","OH","44195","CUYAHOGA","39.166666666667","17.625000000000","63.000000000000","18.900000000000","26.666666666667","6.666666666667","43.191666666667"
"360185","SALEM COMMUNITY HOSPITAL","1995 EAST STATE STREET","SALEM","OH","44460","COLUMBIANA","54.000000000000","24.300000000000","31.000000000000","9.300000000000","3.333333333333","0.833333333333","34.433333333333"
"360192","UH GEAUGA MEDICAL CENTER","13207 RAVENNA RD","CHARDON","OH","44024","GEAUGA","87.272727272727","39.272727272727","52.000000000000","15.600000000000","40.000000000000","10.000000000000","64.872727272727"
"360195","SUMMA WADSWORTH-RITTMAN HOSPITAL","195 WADSWORTH ROAD","WADSWORTH","OH","44281","MEDINA","61.000000000000","27.450000000000","23.000000000000","6.900000000000","30.000000000000","7.500000000000","41.850000000000"
"360197","MARY RUTAN HOSPITAL","205 PALMER AVENUE","BELLEFONTAINE","OH","43311","LOGAN","81.000000000000","36.450000000000","73.000000000000","21.900000000000","13.333333333333","3.333333333333","61.683333333333"
"360203","SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER","1341 NORTH CLARK STREET","CAMBRIDGE","OH","43725","GUERNSEY","34.000000000000","15.300000000000","47.000000000000","14.100000000000","63.333333333333","15.833333333333","45.233333333333"
"360210","GRADY MEMORIAL HOSPITAL","561 WEST CENTRAL AVENUE","DELAWARE","OH","43015","DELAWARE","59.000000000000","26.550000000000","51.000000000000","15.300000000000","5.000000000000","1.250000000000","43.100000000000"
"360211","TRINITY MEDICAL CTR EAST &TRINITY MEDICAL CTR WEST","380 SUMMIT AVENUE","STEUBENVILLE","OH","43952","JEFFERSON","55.833333333333","25.125000000000","37.000000000000","11.100000000000","43.333333333333","10.833333333333","47.058333333333"
"360212","LAKEWOOD HOSPITAL","14519 DETROIT AVENUE","LAKEWOOD","OH","44107","CUYAHOGA","74.545454545455","33.545454545455","27.000000000000","8.100000000000","60.000000000000","15.000000000000","56.645454545455"
"360218","LICKING MEMORIAL HOSPITAL","1320 WEST MAIN STREET","NEWARK","OH","43055","LICKING","68.181818181818","30.681818181818","22.000000000000","6.600000000000","30.000000000000","7.500000000000","44.781818181818"
"360230","HILLCREST HOSPITAL","6780 MAYFIELD ROAD","MAYFIELD HEIGHTS","OH","44124","CUYAHOGA","60.833333333333","27.375000000000","37.000000000000","11.100000000000","73.333333333333","18.333333333333","56.808333333333"
"360234","MERCY FRANCISCAN HOSPITAL - MT AIRY","2446 KIPLING AVENUE","CINCINNATI","OH","45239","HAMILTON","60.000000000000","27.000000000000","38.000000000000","11.400000000000","33.333333333333","8.333333333333","46.733333333333"
"360236","MERCY HOSPITAL CLERMONT","3000 HOSPITAL DRIVE","BATAVIA","OH","45103","CLERMONT","75.000000000000","33.750000000000","58.000000000000","17.400000000000","66.666666666667","16.666666666667","67.816666666667"
