"State","Condition","Measure Name","Category","Number of Hospitals"
"NJ","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","55"
"NM","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","37"
"NV","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","26"
"NY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","172"
"OH","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","142"
"OK","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","100"
"OR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","55"
"PA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","143"
"PR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","30"
"RI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","11"
"SC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","54"
"SD","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","50"
"TN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","102"
"TX","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","308"
"UT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","35"
"VA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","70"
"VI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","2"
"VT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","14"
"WA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","77"
"WI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","114"
"WV","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","49"
"WY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","23"
"AK","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"AL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"AR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"AS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"AZ","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","3"
"CA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","27"
"CO","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","4"
"CT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","7"
"DC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"DE","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"FL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","8"
"GA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","2"
"GU","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"HI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"IA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","3"
"ID","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"IL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","17"
"IN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","3"
"KS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"KY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","2"
"LA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"MA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","8"
"MD","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","10"
"ME","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"MI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","9"
"MN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","2"
"MO","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","6"
"MP","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"MS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"MT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"NC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","4"
"ND","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"NE","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"NH","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"NJ","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","11"
"NM","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"NV","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"NY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","9"
"OH","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","12"
"OK","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","3"
"OR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"PA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","10"
"PR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"RI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"SC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"SD","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"TN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"TX","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","10"
"UT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"VA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","3"
"VI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"VT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"VA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Worse than U.S. National Rate","5"
"VI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"VT","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"WA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"WI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"WV","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Worse than U.S. National Rate","4"
"WY","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"AK","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","15"
"AL","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","94"
"AR","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","71"
"AS","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","1"
"AZ","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","70"
"CA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","297"
"CO","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","66"
"CT","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","30"
"DC","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","8"
"DE","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","6"
"FL","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","172"
"GA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","136"
"GU","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","1"
"HI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","15"
"IA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","115"
"ID","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","33"
"IL","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","170"
"IN","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","117"
"KS","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","117"
"KY","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","90"
"LA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","98"
"MA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","57"
"MD","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","40"
"ME","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","37"
"MI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","119"
"MN","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","114"
"MO","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","112"
"MP","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","1"
"MS","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","86"
"MT","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","41"
"NC","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","106"
"ND","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","42"
"NE","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","79"
"NH","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","25"
"NJ","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","58"
"NM","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","36"
"NV","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","30"
"NY","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","169"
"OH","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","152"
"OK","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","103"
"OR","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","58"
"PA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","160"
"PR","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","29"
"RI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","9"
"SC","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","59"
"SD","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","51"
"TN","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","103"
"TX","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","326"
"UT","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","34"
"VA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","76"
"VI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","2"
"VT","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","15"
"WA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","81"
"WI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","118"
"WA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"WI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","3"
"WV","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","2"
"WY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"AK","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","7"
"AL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","5"
"AR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","1"
"AS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"AZ","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","12"
"CA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","49"
"CO","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","13"
"CT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"DC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"DE","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"FL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","9"
"GA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"GU","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"HI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","8"
"IA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"ID","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","3"
"IL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","5"
"IN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","2"
"KS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","15"
"KY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","1"
"LA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","17"
"MA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"MD","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"ME","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"MI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","5"
"MN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","18"
"MO","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"MP","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"MS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","6"
"MT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","22"
"NC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"ND","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"NE","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","8"
"NH","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"NJ","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","1"
"NM","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"NV","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","6"
"NY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","7"
"OH","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"OK","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","10"
"OR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","2"
"PA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","7"
"PR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","17"
"RI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","1"
"SC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","1"
"SD","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","6"
"TN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"TX","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","45"
"UT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","7"
"VA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","8"
"VI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"VT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"WA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","7"
"WI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","7"
"WV","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"WY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","6"
"AK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"AL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"AR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"AS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"AZ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"CA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","2"
"CO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"CT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"DC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"DE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"FL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","3"
"GA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"GU","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"HI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"IA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"ID","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"IL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","2"
"IN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","1"
"KS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"KY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","2"
"LA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"MA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","2"
"MD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","2"
"ME","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"MI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","2"
"MN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"MO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"MP","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"MS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"MT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"NC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"ND","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"NE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"NH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"NJ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","6"
"NM","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"NV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"NY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","10"
"OH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","1"
"OK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"OR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"PA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","1"
"PR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","1"
"RI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"SC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"SD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"TN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","2"
"TX","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","2"
"UT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"VA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","1"
"VI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"VT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"WA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"WI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"WV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","1"
"WY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"AK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","5"
"AL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","39"
"AR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","27"
"AS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","0"
"AZ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","47"
"CA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","201"
"CO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","32"
"CT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","29"
"DC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","6"
"DE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","5"
"FL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","143"
"GA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","65"
"GU","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","1"
"HI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","11"
"IA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","29"
"ID","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","9"
"IL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","106"
"IN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","60"
"KS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","27"
"KY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","41"
"LA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","44"
