"State","Diagnosis Related Group ID","Diagnosis Related Group Name","Number Of Cases"
"WI","354","Hernia procedures except inguinal and femoral w CC","233"
"WV","354","Hernia procedures except inguinal and femoral w CC","53"
"WY","354","Hernia procedures except inguinal and femoral w CC","22"
"AK","331","Major small and large bowel procedures w/o CC/MCC","62"
"AL","331","Major small and large bowel procedures w/o CC/MCC","474"
"AR","331","Major small and large bowel procedures w/o CC/MCC","301"
"AZ","331","Major small and large bowel procedures w/o CC/MCC","392"
"CA","331","Major small and large bowel procedures w/o CC/MCC","1652"
"CO","331","Major small and large bowel procedures w/o CC/MCC","342"
"CT","331","Major small and large bowel procedures w/o CC/MCC","387"
"DC","331","Major small and large bowel procedures w/o CC/MCC","106"
"DE","331","Major small and large bowel procedures w/o CC/MCC","135"
"FL","331","Major small and large bowel procedures w/o CC/MCC","1660"
"GA","331","Major small and large bowel procedures w/o CC/MCC","752"
"GU","331","Major small and large bowel procedures w/o CC/MCC","*"
"HI","331","Major small and large bowel procedures w/o CC/MCC","50"
"IA","331","Major small and large bowel procedures w/o CC/MCC","339"
"ID","331","Major small and large bowel procedures w/o CC/MCC","107"
"IL","331","Major small and large bowel procedures w/o CC/MCC","960"
"IN","331","Major small and large bowel procedures w/o CC/MCC","673"
"KS","331","Major small and large bowel procedures w/o CC/MCC","247"
"KY","331","Major small and large bowel procedures w/o CC/MCC","464"
"LA","331","Major small and large bowel procedures w/o CC/MCC","462"
"MA","331","Major small and large bowel procedures w/o CC/MCC","626"
"MD","331","Major small and large bowel procedures w/o CC/MCC","482"
"ME","331","Major small and large bowel procedures w/o CC/MCC","115"
"MI","331","Major small and large bowel procedures w/o CC/MCC","933"
"MN","331","Major small and large bowel procedures w/o CC/MCC","360"
"MO","331","Major small and large bowel procedures w/o CC/MCC","570"
"MS","331","Major small and large bowel procedures w/o CC/MCC","379"
"MT","331","Major small and large bowel procedures w/o CC/MCC","99"
"NC","331","Major small and large bowel procedures w/o CC/MCC","846"
"ND","331","Major small and large bowel procedures w/o CC/MCC","90"
"NE","331","Major small and large bowel procedures w/o CC/MCC","164"
"NH","331","Major small and large bowel procedures w/o CC/MCC","123"
"NJ","331","Major small and large bowel procedures w/o CC/MCC","658"
"NM","331","Major small and large bowel procedures w/o CC/MCC","131"
"NV","331","Major small and large bowel procedures w/o CC/MCC","138"
"NY","331","Major small and large bowel procedures w/o CC/MCC","1326"
"OH","331","Major small and large bowel procedures w/o CC/MCC","874"
"OK","331","Major small and large bowel procedures w/o CC/MCC","394"
"OR","331","Major small and large bowel procedures w/o CC/MCC","245"
"PA","331","Major small and large bowel procedures w/o CC/MCC","965"
"PR","331","Major small and large bowel procedures w/o CC/MCC","128"
"RI","331","Major small and large bowel procedures w/o CC/MCC","64"
"SC","331","Major small and large bowel procedures w/o CC/MCC","535"
"SD","331","Major small and large bowel procedures w/o CC/MCC","105"
"TN","331","Major small and large bowel procedures w/o CC/MCC","640"
"TX","331","Major small and large bowel procedures w/o CC/MCC","1813"
"UT","331","Major small and large bowel procedures w/o CC/MCC","154"
"VA","331","Major small and large bowel procedures w/o CC/MCC","725"
"VI","331","Major small and large bowel procedures w/o CC/MCC","11"
"VT","331","Major small and large bowel procedures w/o CC/MCC","44"
"WA","331","Major small and large bowel procedures w/o CC/MCC","437"
"WI","331","Major small and large bowel procedures w/o CC/MCC","359"
"WV","331","Major small and large bowel procedures w/o CC/MCC","197"
"WY","331","Major small and large bowel procedures w/o CC/MCC","38"
"AK","330","Major small and large bowel procedures w CC","95"
"AL","330","Major small and large bowel procedures w CC","1123"
"AR","330","Major small and large bowel procedures w CC","803"
"AZ","330","Major small and large bowel procedures w CC","1131"
"CA","330","Major small and large bowel procedures w CC","3909"
"CO","330","Major small and large bowel procedures w CC","775"
"CT","330","Major small and large bowel procedures w CC","845"
"DC","330","Major small and large bowel procedures w CC","171"
"DE","330","Major small and large bowel procedures w CC","259"
"FL","330","Major small and large bowel procedures w CC","4089"
"GA","330","Major small and large bowel procedures w CC","1628"
"GU","330","Major small and large bowel procedures w CC","*"
"HI","330","Major small and large bowel procedures w CC","125"
"IA","330","Major small and large bowel procedures w CC","648"
"ID","330","Major small and large bowel procedures w CC","229"
"IL","330","Major small and large bowel procedures w CC","2610"
"IN","330","Major small and large bowel procedures w CC","1383"
"KS","330","Major small and large bowel procedures w CC","691"
"KY","330","Major small and large bowel procedures w CC","1132"
"LA","330","Major small and large bowel procedures w CC","860"
"MA","330","Major small and large bowel procedures w CC","1491"
"MD","330","Major small and large bowel procedures w CC","1222"
"ME","330","Major small and large bowel procedures w CC","337"
"MI","330","Major small and large bowel procedures w CC","1957"
"MN","330","Major small and large bowel procedures w CC","1140"
"MO","330","Major small and large bowel procedures w CC","1559"
"MS","330","Major small and large bowel procedures w CC","724"
"MT","330","Major small and large bowel procedures w CC","214"
"NC","330","Major small and large bowel procedures w CC","2019"
"ND","330","Major small and large bowel procedures w CC","179"
"NE","330","Major small and large bowel procedures w CC","479"
"NH","330","Major small and large bowel procedures w CC","285"
"NJ","330","Major small and large bowel procedures w CC","1811"
"NM","330","Major small and large bowel procedures w CC","265"
"NV","330","Major small and large bowel procedures w CC","406"
"NY","330","Major small and large bowel procedures w CC","3015"
"OH","330","Major small and large bowel procedures w CC","2137"
"OK","330","Major small and large bowel procedures w CC","826"
"OR","330","Major small and large bowel procedures w CC","520"
"PA","330","Major small and large bowel procedures w CC","2493"
"PR","330","Major small and large bowel procedures w CC","143"
"RI","330","Major small and large bowel procedures w CC","205"
"SC","330","Major small and large bowel procedures w CC","993"
"SD","330","Major small and large bowel procedures w CC","314"
"TN","330","Major small and large bowel procedures w CC","1380"
"TX","330","Major small and large bowel procedures w CC","4022"
"UT","330","Major small and large bowel procedures w CC","329"
"VA","330","Major small and large bowel procedures w CC","1538"
"VI","330","Major small and large bowel procedures w CC","13"
"VT","330","Major small and large bowel procedures w CC","108"
"WA","330","Major small and large bowel procedures w CC","1052"
"WI","330","Major small and large bowel procedures w CC","1135"
"WV","330","Major small and large bowel procedures w CC","414"
"WY","330","Major small and large bowel procedures w CC","88"
"AK","329","Major small and large bowel procedures w MCC","62"
"AL","329","Major small and large bowel procedures w MCC","863"
"AR","329","Major small and large bowel procedures w MCC","536"
"AZ","329","Major small and large bowel procedures w MCC","739"
"CA","329","Major small and large bowel procedures w MCC","3126"
"CO","329","Major small and large bowel procedures w MCC","514"
"CT","329","Major small and large bowel procedures w MCC","560"
"DC","329","Major small and large bowel procedures w MCC","154"
"DE","329","Major small and large bowel procedures w MCC","164"
"FL","329","Major small and large bowel procedures w MCC","3285"
"GA","329","Major small and large bowel procedures w MCC","1185"
"GU","329","Major small and large bowel procedures w MCC","*"
"HI","329","Major small and large bowel procedures w MCC","88"
"IA","329","Major small and large bowel procedures w MCC","476"
"ID","329","Major small and large bowel procedures w MCC","155"
"IL","329","Major small and large bowel procedures w MCC","2153"
"IN","329","Major small and large bowel procedures w MCC","1138"
"KS","329","Major small and large bowel procedures w MCC","501"
"KY","329","Major small and large bowel procedures w MCC","918"
"LA","329","Major small and large bowel procedures w MCC","689"
"MA","329","Major small and large bowel procedures w MCC","976"
"MD","329","Major small and large bowel procedures w MCC","891"
"ME","329","Major small and large bowel procedures w MCC","219"
"MI","329","Major small and large bowel procedures w MCC","1668"
"MN","329","Major small and large bowel procedures w MCC","721"
"MO","329","Major small and large bowel procedures w MCC","1135"
"MS","329","Major small and large bowel procedures w MCC","580"
"MT","329","Major small and large bowel procedures w MCC","148"
"NC","329","Major small and large bowel procedures w MCC","1470"
"ND","329","Major small and large bowel procedures w MCC","176"
"NE","329","Major small and large bowel procedures w MCC","377"
"NH","329","Major small and large bowel procedures w MCC","228"
"NJ","329","Major small and large bowel procedures w MCC","1643"
"NM","329","Major small and large bowel procedures w MCC","214"
"NV","329","Major small and large bowel procedures w MCC","325"
"NY","329","Major small and large bowel procedures w MCC","2474"
"OH","329","Major small and large bowel procedures w MCC","1841"
"OK","329","Major small and large bowel procedures w MCC","697"
"OR","329","Major small and large bowel procedures w MCC","348"
"PA","329","Major small and large bowel procedures w MCC","1988"
"PR","329","Major small and large bowel procedures w MCC","123"
"RI","329","Major small and large bowel procedures w MCC","146"
"SC","329","Major small and large bowel procedures w MCC","755"
"SD","329","Major small and large bowel procedures w MCC","212"
"TN","329","Major small and large bowel procedures w MCC","1099"
"TX","329","Major small and large bowel procedures w MCC","3146"
"UT","329","Major small and large bowel procedures w MCC","215"
"VA","329","Major small and large bowel procedures w MCC","1112"
"VI","329","Major small and large bowel procedures w MCC","*"
"VT","329","Major small and large bowel procedures w MCC","55"
"WA","329","Major small and large bowel procedures w MCC","713"
"WI","329","Major small and large bowel procedures w MCC","749"
"WV","329","Major small and large bowel procedures w MCC","361"
"WY","329","Major small and large bowel procedures w MCC","61"
"AK","328","Stomach, esophageal duodenal proc w/o CC/MCC","16"
"AL","328","Stomach, esophageal duodenal proc w/o CC/MCC","255"
"AR","328","Stomach, esophageal duodenal proc w/o CC/MCC","208"
"AZ","328","Stomach, esophageal duodenal proc w/o CC/MCC","196"
"CA","328","Stomach, esophageal duodenal proc w/o CC/MCC","803"
"CO","328","Stomach, esophageal duodenal proc w/o CC/MCC","153"
"CT","328","Stomach, esophageal duodenal proc w/o CC/MCC","123"
"DC","328","Stomach, esophageal duodenal proc w/o CC/MCC","47"
"DE","328","Stomach, esophageal duodenal proc w/o CC/MCC","44"
"FL","328","Stomach, esophageal duodenal proc w/o CC/MCC","627"
"GA","328","Stomach, esophageal duodenal proc w/o CC/MCC","292"
"GU","328","Stomach, esophageal duodenal proc w/o CC/MCC","*"
"HI","328","Stomach, esophageal duodenal proc w/o CC/MCC","14"
"IA","328","Stomach, esophageal duodenal proc w/o CC/MCC","92"
"ID","328","Stomach, esophageal duodenal proc w/o CC/MCC","43"
"IL","328","Stomach, esophageal duodenal proc w/o CC/MCC","375"
"IN","328","Stomach, esophageal duodenal proc w/o CC/MCC","259"
"KS","328","Stomach, esophageal duodenal proc w/o CC/MCC","72"
"KY","328","Stomach, esophageal duodenal proc w/o CC/MCC","170"
"LA","328","Stomach, esophageal duodenal proc w/o CC/MCC","185"
"MA","328","Stomach, esophageal duodenal proc w/o CC/MCC","231"
"MD","328","Stomach, esophageal duodenal proc w/o CC/MCC","138"
"ME","328","Stomach, esophageal duodenal proc w/o CC/MCC","63"
"MI","328","Stomach, esophageal duodenal proc w/o CC/MCC","419"
"MN","328","Stomach, esophageal duodenal proc w/o CC/MCC","216"
"MO","328","Stomach, esophageal duodenal proc w/o CC/MCC","232"
"MS","328","Stomach, esophageal duodenal proc w/o CC/MCC","236"
"MT","328","Stomach, esophageal duodenal proc w/o CC/MCC","42"
"NC","328","Stomach, esophageal duodenal proc w/o CC/MCC","379"
"ND","328","Stomach, esophageal duodenal proc w/o CC/MCC","30"
"NE","328","Stomach, esophageal duodenal proc w/o CC/MCC","87"
"NH","328","Stomach, esophageal duodenal proc w/o CC/MCC","49"
"NJ","328","Stomach, esophageal duodenal proc w/o CC/MCC","177"
"NM","328","Stomach, esophageal duodenal proc w/o CC/MCC","43"
"NV","328","Stomach, esophageal duodenal proc w/o CC/MCC","50"
"NY","328","Stomach, esophageal duodenal proc w/o CC/MCC","497"
"OH","328","Stomach, esophageal duodenal proc w/o CC/MCC","316"
"OK","328","Stomach, esophageal duodenal proc w/o CC/MCC","125"
"OR","328","Stomach, esophageal duodenal proc w/o CC/MCC","172"
"PA","328","Stomach, esophageal duodenal proc w/o CC/MCC","444"
"PR","328","Stomach, esophageal duodenal proc w/o CC/MCC","27"
"RI","328","Stomach, esophageal duodenal proc w/o CC/MCC","17"
"SC","328","Stomach, esophageal duodenal proc w/o CC/MCC","197"
"SD","328","Stomach, esophageal duodenal proc w/o CC/MCC","43"
"TN","328","Stomach, esophageal duodenal proc w/o CC/MCC","298"
"TX","328","Stomach, esophageal duodenal proc w/o CC/MCC","751"
"UT","328","Stomach, esophageal duodenal proc w/o CC/MCC","75"
"VA","328","Stomach, esophageal duodenal proc w/o CC/MCC","264"
"VI","328","Stomach, esophageal duodenal proc w/o CC/MCC","*"
"VT","328","Stomach, esophageal duodenal proc w/o CC/MCC","19"
"WA","328","Stomach, esophageal duodenal proc w/o CC/MCC","229"
"WI","328","Stomach, esophageal duodenal proc w/o CC/MCC","205"
"WV","328","Stomach, esophageal duodenal proc w/o CC/MCC","66"
"WY","328","Stomach, esophageal duodenal proc w/o CC/MCC","15"
"AK","473","Cervical spinal fusion w/o CC/MCC","73"
"AL","473","Cervical spinal fusion w/o CC/MCC","1100"
"AR","473","Cervical spinal fusion w/o CC/MCC","443"
"AZ","473","Cervical spinal fusion w/o CC/MCC","349"
"CA","473","Cervical spinal fusion w/o CC/MCC","1709"
"CO","473","Cervical spinal fusion w/o CC/MCC","433"
"CT","473","Cervical spinal fusion w/o CC/MCC","291"
"DC","473","Cervical spinal fusion w/o CC/MCC","89"
"DE","473","Cervical spinal fusion w/o CC/MCC","115"
"FL","473","Cervical spinal fusion w/o CC/MCC","2396"
"GA","473","Cervical spinal fusion w/o CC/MCC","1284"
"HI","473","Cervical spinal fusion w/o CC/MCC","42"
"IA","473","Cervical spinal fusion w/o CC/MCC","219"
"ID","473","Cervical spinal fusion w/o CC/MCC","265"
"IL","473","Cervical spinal fusion w/o CC/MCC","731"
"IN","473","Cervical spinal fusion w/o CC/MCC","657"
"KS","473","Cervical spinal fusion w/o CC/MCC","275"
"KY","473","Cervical spinal fusion w/o CC/MCC","567"
"LA","473","Cervical spinal fusion w/o CC/MCC","609"
"MA","473","Cervical spinal fusion w/o CC/MCC","422"
"MD","473","Cervical spinal fusion w/o CC/MCC","470"
"ME","473","Cervical spinal fusion w/o CC/MCC","94"
"MI","473","Cervical spinal fusion w/o CC/MCC","1060"
"MN","473","Cervical spinal fusion w/o CC/MCC","308"
"MO","473","Cervical spinal fusion w/o CC/MCC","822"
"MS","473","Cervical spinal fusion w/o CC/MCC","453"
"MT","473","Cervical spinal fusion w/o CC/MCC","115"
"NC","473","Cervical spinal fusion w/o CC/MCC","1338"
"ND","473","Cervical spinal fusion w/o CC/MCC","76"
"NE","473","Cervical spinal fusion w/o CC/MCC","184"
"NH","473","Cervical spinal fusion w/o CC/MCC","85"
"NJ","473","Cervical spinal fusion w/o CC/MCC","281"
"NM","473","Cervical spinal fusion w/o CC/MCC","75"
"NV","473","Cervical spinal fusion w/o CC/MCC","359"
"NY","473","Cervical spinal fusion w/o CC/MCC","910"
"OH","473","Cervical spinal fusion w/o CC/MCC","1004"
"OK","473","Cervical spinal fusion w/o CC/MCC","601"
"OR","473","Cervical spinal fusion w/o CC/MCC","346"
"PA","473","Cervical spinal fusion w/o CC/MCC","899"
"PR","473","Cervical spinal fusion w/o CC/MCC","36"
"RI","473","Cervical spinal fusion w/o CC/MCC","81"
"SC","473","Cervical spinal fusion w/o CC/MCC","763"
"SD","473","Cervical spinal fusion w/o CC/MCC","100"
"TN","473","Cervical spinal fusion w/o CC/MCC","977"
"TX","473","Cervical spinal fusion w/o CC/MCC","2581"
"UT","473","Cervical spinal fusion w/o CC/MCC","195"
"VA","473","Cervical spinal fusion w/o CC/MCC","782"
"VI","473","Cervical spinal fusion w/o CC/MCC","*"
"VT","473","Cervical spinal fusion w/o CC/MCC","33"
"WA","473","Cervical spinal fusion w/o CC/MCC","562"
"WI","473","Cervical spinal fusion w/o CC/MCC","301"
"WV","473","Cervical spinal fusion w/o CC/MCC","168"
"WY","473","Cervical spinal fusion w/o CC/MCC","84"
"AK","471","Cervical spinal fusion w MCC","*"
"AL","471","Cervical spinal fusion w MCC","54"
"AR","471","Cervical spinal fusion w MCC","33"
"AZ","471","Cervical spinal fusion w MCC","42"
"CA","471","Cervical spinal fusion w MCC","304"
"CO","471","Cervical spinal fusion w MCC","46"
"CT","471","Cervical spinal fusion w MCC","51"
"DC","471","Cervical spinal fusion w MCC","23"
"DE","471","Cervical spinal fusion w MCC","17"
"FL","471","Cervical spinal fusion w MCC","234"
"GA","471","Cervical spinal fusion w MCC","97"
"HI","471","Cervical spinal fusion w MCC","*"
"IA","471","Cervical spinal fusion w MCC","25"
"ID","471","Cervical spinal fusion w MCC","*"
"IL","471","Cervical spinal fusion w MCC","124"
"IN","471","Cervical spinal fusion w MCC","61"
"KS","471","Cervical spinal fusion w MCC","29"
"KY","471","Cervical spinal fusion w MCC","55"
"LA","471","Cervical spinal fusion w MCC","53"
"MA","471","Cervical spinal fusion w MCC","86"
"MD","471","Cervical spinal fusion w MCC","81"
"ME","471","Cervical spinal fusion w MCC","*"
"MI","471","Cervical spinal fusion w MCC","168"
"MN","471","Cervical spinal fusion w MCC","39"
"MO","471","Cervical spinal fusion w MCC","70"
"MS","471","Cervical spinal fusion w MCC","41"
"MT","471","Cervical spinal fusion w MCC","*"
"NC","471","Cervical spinal fusion w MCC","128"
"ND","471","Cervical spinal fusion w MCC","12"
"NE","471","Cervical spinal fusion w MCC","11"
"NH","471","Cervical spinal fusion w MCC","*"
"NJ","471","Cervical spinal fusion w MCC","50"
"NM","471","Cervical spinal fusion w MCC","*"
"NV","471","Cervical spinal fusion w MCC","32"
"NY","471","Cervical spinal fusion w MCC","122"
"OH","471","Cervical spinal fusion w MCC","111"
"OK","471","Cervical spinal fusion w MCC","35"
"OR","471","Cervical spinal fusion w MCC","50"
"PA","471","Cervical spinal fusion w MCC","115"
"PR","471","Cervical spinal fusion w MCC","18"
"RI","471","Cervical spinal fusion w MCC","*"
"SC","471","Cervical spinal fusion w MCC","65"
"SD","471","Cervical spinal fusion w MCC","*"
"TN","471","Cervical spinal fusion w MCC","76"
"TX","471","Cervical spinal fusion w MCC","291"
"UT","471","Cervical spinal fusion w MCC","19"
"VA","471","Cervical spinal fusion w MCC","96"
"VT","471","Cervical spinal fusion w MCC","*"
"WA","471","Cervical spinal fusion w MCC","72"
"WI","471","Cervical spinal fusion w MCC","39"
"WV","471","Cervical spinal fusion w MCC","14"
"WY","471","Cervical spinal fusion w MCC","*"
"AK","472","Cervical spinal fusion w CC","29"
"AL","472","Cervical spinal fusion w CC","251"
"AR","472","Cervical spinal fusion w CC","76"
"AZ","472","Cervical spinal fusion w CC","187"
"CA","472","Cervical spinal fusion w CC","776"
"CO","472","Cervical spinal fusion w CC","200"
"CT","472","Cervical spinal fusion w CC","115"
"DC","472","Cervical spinal fusion w CC","47"
"DE","472","Cervical spinal fusion w CC","42"
"FL","472","Cervical spinal fusion w CC","810"
"GA","472","Cervical spinal fusion w CC","381"
"HI","472","Cervical spinal fusion w CC","17"
"IA","472","Cervical spinal fusion w CC","77"
"ID","472","Cervical spinal fusion w CC","83"
"IL","472","Cervical spinal fusion w CC","402"
"IN","472","Cervical spinal fusion w CC","211"
"KS","472","Cervical spinal fusion w CC","107"
"KY","472","Cervical spinal fusion w CC","134"
"LA","472","Cervical spinal fusion w CC","218"
"MA","472","Cervical spinal fusion w CC","148"
"MD","472","Cervical spinal fusion w CC","288"
"ME","472","Cervical spinal fusion w CC","29"
"MI","472","Cervical spinal fusion w CC","450"
"MN","472","Cervical spinal fusion w CC","208"
"MO","472","Cervical spinal fusion w CC","269"
"MS","472","Cervical spinal fusion w CC","121"
"MT","472","Cervical spinal fusion w CC","39"
"NC","472","Cervical spinal fusion w CC","424"
"ND","472","Cervical spinal fusion w CC","27"
"NE","472","Cervical spinal fusion w CC","64"
"NH","472","Cervical spinal fusion w CC","56"
"NJ","472","Cervical spinal fusion w CC","129"
"NM","472","Cervical spinal fusion w CC","28"
"NV","472","Cervical spinal fusion w CC","139"
"NY","472","Cervical spinal fusion w CC","369"
"OH","472","Cervical spinal fusion w CC","416"
"OK","472","Cervical spinal fusion w CC","188"
"OR","472","Cervical spinal fusion w CC","134"
"PA","472","Cervical spinal fusion w CC","395"
"PR","472","Cervical spinal fusion w CC","*"
"RI","472","Cervical spinal fusion w CC","11"
"SC","472","Cervical spinal fusion w CC","152"
"SD","472","Cervical spinal fusion w CC","34"
"TN","472","Cervical spinal fusion w CC","271"
"TX","472","Cervical spinal fusion w CC","858"
"UT","472","Cervical spinal fusion w CC","66"
"VA","472","Cervical spinal fusion w CC","277"
"VT","472","Cervical spinal fusion w CC","13"
"WA","472","Cervical spinal fusion w CC","193"
"WI","472","Cervical spinal fusion w CC","166"
"WV","472","Cervical spinal fusion w CC","54"
"WY","472","Cervical spinal fusion w CC","11"
"AK","460","Spinal fusion except cervical w/o MCC","120"
"AL","460","Spinal fusion except cervical w/o MCC","1665"
"AR","460","Spinal fusion except cervical w/o MCC","792"
"AZ","460","Spinal fusion except cervical w/o MCC","1245"
"CA","460","Spinal fusion except cervical w/o MCC","4333"
"CO","460","Spinal fusion except cervical w/o MCC","1495"
"CT","460","Spinal fusion except cervical w/o MCC","670"
"DC","460","Spinal fusion except cervical w/o MCC","267"
"DE","460","Spinal fusion except cervical w/o MCC","364"
"FL","460","Spinal fusion except cervical w/o MCC","5943"
"GA","460","Spinal fusion except cervical w/o MCC","2374"
"HI","460","Spinal fusion except cervical w/o MCC","107"
"IA","460","Spinal fusion except cervical w/o MCC","666"
"ID","460","Spinal fusion except cervical w/o MCC","548"
"IL","460","Spinal fusion except cervical w/o MCC","2440"
"IN","460","Spinal fusion except cervical w/o MCC","1774"
"KS","460","Spinal fusion except cervical w/o MCC","932"
"KY","460","Spinal fusion except cervical w/o MCC","957"
"LA","460","Spinal fusion except cervical w/o MCC","1132"
"MA","460","Spinal fusion except cervical w/o MCC","1073"
"MD","460","Spinal fusion except cervical w/o MCC","1318"
"ME","460","Spinal fusion except cervical w/o MCC","280"
"MI","460","Spinal fusion except cervical w/o MCC","3122"
"MN","460","Spinal fusion except cervical w/o MCC","1106"
"MO","460","Spinal fusion except cervical w/o MCC","1856"
"MS","460","Spinal fusion except cervical w/o MCC","627"
"MT","460","Spinal fusion except cervical w/o MCC","389"
"NC","460","Spinal fusion except cervical w/o MCC","2726"
"ND","460","Spinal fusion except cervical w/o MCC","144"
"NE","460","Spinal fusion except cervical w/o MCC","619"
"NH","460","Spinal fusion except cervical w/o MCC","251"
"NJ","460","Spinal fusion except cervical w/o MCC","908"
"NM","460","Spinal fusion except cervical w/o MCC","253"
"NV","460","Spinal fusion except cervical w/o MCC","814"
"NY","460","Spinal fusion except cervical w/o MCC","2323"
"OH","460","Spinal fusion except cervical w/o MCC","2675"
"OK","460","Spinal fusion except cervical w/o MCC","1199"
"OR","460","Spinal fusion except cervical w/o MCC","833"
"PA","460","Spinal fusion except cervical w/o MCC","2597"
"PR","460","Spinal fusion except cervical w/o MCC","93"
"RI","460","Spinal fusion except cervical w/o MCC","244"
"SC","460","Spinal fusion except cervical w/o MCC","1561"
"SD","460","Spinal fusion except cervical w/o MCC","517"
"TN","460","Spinal fusion except cervical w/o MCC","2079"
"TX","460","Spinal fusion except cervical w/o MCC","5682"
"UT","460","Spinal fusion except cervical w/o MCC","639"
"VA","460","Spinal fusion except cervical w/o MCC","2126"
"VI","460","Spinal fusion except cervical w/o MCC","*"
"VT","460","Spinal fusion except cervical w/o MCC","113"
"WA","460","Spinal fusion except cervical w/o MCC","1334"
"WI","460","Spinal fusion except cervical w/o MCC","915"
"WV","460","Spinal fusion except cervical w/o MCC","241"
"WY","460","Spinal fusion except cervical w/o MCC","188"
"AK","459","Spinal fusion except cervical w MCC","*"
"AL","459","Spinal fusion except cervical w MCC","72"
"AR","459","Spinal fusion except cervical w MCC","26"
"AZ","459","Spinal fusion except cervical w MCC","105"
"CA","459","Spinal fusion except cervical w MCC","332"
"CO","459","Spinal fusion except cervical w MCC","101"
"CT","459","Spinal fusion except cervical w MCC","53"
"DC","459","Spinal fusion except cervical w MCC","27"
"DE","459","Spinal fusion except cervical w MCC","*"
"FL","459","Spinal fusion except cervical w MCC","350"
"GA","459","Spinal fusion except cervical w MCC","130"
"HI","459","Spinal fusion except cervical w MCC","*"
"IA","459","Spinal fusion except cervical w MCC","54"
"ID","459","Spinal fusion except cervical w MCC","42"
"IL","459","Spinal fusion except cervical w MCC","166"
"IN","459","Spinal fusion except cervical w MCC","96"
"KS","459","Spinal fusion except cervical w MCC","65"
"KY","459","Spinal fusion except cervical w MCC","62"
"LA","459","Spinal fusion except cervical w MCC","58"
"MA","459","Spinal fusion except cervical w MCC","71"
"MD","459","Spinal fusion except cervical w MCC","106"
"ME","459","Spinal fusion except cervical w MCC","18"
"MI","459","Spinal fusion except cervical w MCC","272"
"MN","459","Spinal fusion except cervical w MCC","97"
"MO","459","Spinal fusion except cervical w MCC","123"
"MS","459","Spinal fusion except cervical w MCC","30"
"MT","459","Spinal fusion except cervical w MCC","18"
"NC","459","Spinal fusion except cervical w MCC","170"
"ND","459","Spinal fusion except cervical w MCC","11"
"NE","459","Spinal fusion except cervical w MCC","35"
"NH","459","Spinal fusion except cervical w MCC","*"
"NJ","459","Spinal fusion except cervical w MCC","51"
"NM","459","Spinal fusion except cervical w MCC","13"
"NV","459","Spinal fusion except cervical w MCC","48"
"NY","459","Spinal fusion except cervical w MCC","164"
"OH","459","Spinal fusion except cervical w MCC","149"
"OK","459","Spinal fusion except cervical w MCC","41"
"OR","459","Spinal fusion except cervical w MCC","44"
"PA","459","Spinal fusion except cervical w MCC","180"
"RI","459","Spinal fusion except cervical w MCC","12"
"SC","459","Spinal fusion except cervical w MCC","63"
"SD","459","Spinal fusion except cervical w MCC","17"
"TN","459","Spinal fusion except cervical w MCC","121"
"TX","459","Spinal fusion except cervical w MCC","341"
"UT","459","Spinal fusion except cervical w MCC","36"
"VA","459","Spinal fusion except cervical w MCC","158"
"VT","459","Spinal fusion except cervical w MCC","*"
"WA","459","Spinal fusion except cervical w MCC","78"
"WI","459","Spinal fusion except cervical w MCC","74"
"WV","459","Spinal fusion except cervical w MCC","20"
"WY","459","Spinal fusion except cervical w MCC","*"
"AK","491","Back and neck proc exc spinal fusion w/o CC/MCC","98"
"AL","491","Back and neck proc exc spinal fusion w/o CC/MCC","830"
"AR","491","Back and neck proc exc spinal fusion w/o CC/MCC","805"
"AZ","491","Back and neck proc exc spinal fusion w/o CC/MCC","797"
"CA","491","Back and neck proc exc spinal fusion w/o CC/MCC","3322"
"CO","491","Back and neck proc exc spinal fusion w/o CC/MCC","585"
"CT","491","Back and neck proc exc spinal fusion w/o CC/MCC","404"
"DC","491","Back and neck proc exc spinal fusion w/o CC/MCC","142"
"DE","491","Back and neck proc exc spinal fusion w/o CC/MCC","95"
"FL","491","Back and neck proc exc spinal fusion w/o CC/MCC","2631"
"GA","491","Back and neck proc exc spinal fusion w/o CC/MCC","863"
"HI","491","Back and neck proc exc spinal fusion w/o CC/MCC","41"
"IA","491","Back and neck proc exc spinal fusion w/o CC/MCC","433"
"ID","491","Back and neck proc exc spinal fusion w/o CC/MCC","158"
"IL","491","Back and neck proc exc spinal fusion w/o CC/MCC","1387"
"IN","491","Back and neck proc exc spinal fusion w/o CC/MCC","727"
"KS","491","Back and neck proc exc spinal fusion w/o CC/MCC","500"
"KY","491","Back and neck proc exc spinal fusion w/o CC/MCC","481"
"LA","491","Back and neck proc exc spinal fusion w/o CC/MCC","507"
"MA","491","Back and neck proc exc spinal fusion w/o CC/MCC","1047"
"MD","491","Back and neck proc exc spinal fusion w/o CC/MCC","759"
"ME","491","Back and neck proc exc spinal fusion w/o CC/MCC","227"
"MI","491","Back and neck proc exc spinal fusion w/o CC/MCC","1772"
"MN","491","Back and neck proc exc spinal fusion w/o CC/MCC","1128"
"MO","491","Back and neck proc exc spinal fusion w/o CC/MCC","850"
"MS","491","Back and neck proc exc spinal fusion w/o CC/MCC","317"
"MT","491","Back and neck proc exc spinal fusion w/o CC/MCC","156"
"NC","491","Back and neck proc exc spinal fusion w/o CC/MCC","933"
"ND","491","Back and neck proc exc spinal fusion w/o CC/MCC","188"
